year,quarter,quarter_start_date,quarter_end_date,permno,ticker,cusip,comnam,dollar_vol
2005,1,2005-01-01,2005-03-31,53613,MU,59511210,MICRON TECHNOLOGY INC,14550213.15
2005,1,2005-01-01,2005-03-31,76656,MEDI,58469910,MEDIMMUNE INC,14520881.955
2005,1,2005-01-01,2005-03-31,10696,FISV,33773810,FISERV INC,14513847.75
2005,1,2005-01-01,2005-03-31,48486,LRCX,51280730,LAM RESH CORP,14448312.72
2005,1,2005-01-01,2005-03-31,81061,MCK,58155Q10,MCKESSON H B O C INC,14426649.65
2005,1,2005-01-01,2005-03-31,89463,CIT,12558110,C I T GROUP INC NEW,14395659.41
2005,1,2005-01-01,2005-03-31,53479,GDW,38131710,GOLDEN WEST FINANCIAL CORP,14315462.46
2005,1,2005-01-01,2005-03-31,84721,BEAS,07332510,B E A SYSTEMS INC,14258058.12
2005,1,2005-01-01,2005-03-31,84373,DGX,74834L10,QUEST DIAGNOSTICS INC,14208753.5
2005,1,2005-01-01,2005-03-31,58094,NFB,65942410,NORTH FORK BANCORPORATION NY INC,14206586.1
2005,1,2005-01-01,2005-03-31,86021,LLL,50241310,L 3 COMMUNICATIONS HLDGS INC,14135252.45
2005,1,2005-01-01,2005-03-31,56232,NCC,63540510,NATIONAL CITY CORP,14118398.1
2005,1,2005-01-01,2005-03-31,89941,TZOO,89421Q20,TRAVELZOO INC,14029903.68
2005,1,2005-01-01,2005-03-31,87800,PLMO,69664310,PALMONE INC,14022930.375
2005,1,2005-01-01,2005-03-31,90044,KCI,49460W20,KINETIC CONCEPTS INC,13939250.0
2005,1,2005-01-01,2005-03-31,17478,MHP,78409V10,MCGRAW HILL COS INC,13922248.5
2005,1,2005-01-01,2005-03-31,12169,DRL,25811P85,DORAL FINANCIAL CORP,13876935.5
2005,1,2005-01-01,2005-03-31,22840,SLE,43258910,SARA LEE CORP,13848316.16
2005,1,2005-01-01,2005-03-31,18411,SO,84258710,SOUTHERN CO,13814462.75
2005,1,2005-01-01,2005-03-31,64390,PGR,74331510,PROGRESSIVE CORP OH,13707976.45
2005,1,2005-01-01,2005-03-31,89290,SYNA,87157D10,SYNAPTICS INC,13656773.35
2005,1,2005-01-01,2005-03-31,79678,ATVI,00507V10,ACTIVISION INC NEW,13646106.0
2005,1,2005-01-01,2005-03-31,24205,FPL,65339F10,F P L GROUP INC,13614406.24
2005,1,2005-01-01,2005-03-31,13688,PCG,69331C10,P G & E CORP,13595190.0
2005,1,2005-01-01,2005-03-31,77768,PX,74005P10,PRAXAIR INC,13536327.6
2005,1,2005-01-01,2005-03-31,77150,FSH,33803220,FISHER SCIENTIFIC INTL INC,13512710.7
2005,1,2005-01-01,2005-03-31,10516,ADM,03948310,ARCHER DANIELS MIDLAND CO,13462000.2
2005,1,2005-01-01,2005-03-31,85913,MAR,57190320,MARRIOTT INTERNATIONAL INC NEW,13446788.94
2005,1,2005-01-01,2005-03-31,83616,AFFX,00826T10,AFFYMETRIX INC,13418036.52
2005,1,2005-01-01,2005-03-31,87812,SLAB,82691910,SILICON LABORATORIES INC,13413166.8
2005,1,2005-01-01,2005-03-31,75241,PXD,72378710,PIONEER NATURAL RESOURCES CO,13404252.4
2005,1,2005-01-01,2005-03-31,86946,RAI,76171310,REYNOLDS AMERICAN INC,13353017.22
2005,1,2005-01-01,2005-03-31,34032,MAS,57459910,MASCO CORP,13341435.2
2005,1,2005-01-01,2005-03-31,27422,CLF,18589910,CLEVELAND CLIFFS INC,13328257.56
2005,1,2005-01-01,2005-03-31,59192,CB,17123210,CHUBB CORP,13271367.76
2005,1,2005-01-01,2005-03-31,79108,SANM,80105610,SANMINA SCI CORP,13269813.42
2005,1,2005-01-01,2005-03-31,80080,EMN,27743210,EASTMAN CHEMICAL CO,13185254.25
2005,1,2005-01-01,2005-03-31,84342,MNST,61174210,MONSTER WORLDWIDE INC,13108382.28
2005,1,2005-01-01,2005-03-31,76619,CVH,22286210,COVENTRY HEALTH CARE INC,13094567.7
2005,1,2005-01-01,2005-03-31,65330,LM,52490110,LEGG MASON INC,12993484.12
2005,1,2005-01-01,2005-03-31,65541,COO,21664850,COOPER COMPANIES INC,12978330.3
2005,1,2005-01-01,2005-03-31,78987,MCHP,59501710,MICROCHIP TECHNOLOGY INC,12947084.45
2005,1,2005-01-01,2005-03-31,52038,SYY,87182910,SYSCO CORP,12928199.18
2005,1,2005-01-01,2005-03-31,86211,MSTR,59497240,MICROSTRATEGY INC,12907957.7
2005,1,2005-01-01,2005-03-31,78963,CHS,16861510,CHICOS FAS INC,12901279.32
2005,1,2005-01-01,2005-03-31,10225,FO,07373010,FORTUNE BRANDS INC,12879760.66
2005,1,2005-01-01,2005-03-31,90442,NWS,90130A40,NEWS CORP,12826455.9
2005,1,2005-01-01,2005-03-31,79785,NVR,62944T10,N V R INC,12786600.0
2005,1,2005-01-01,2005-03-31,25419,WHR,96332010,WHIRLPOOL CORP,12779022.86
2005,1,2005-01-01,2005-03-31,66114,TIN,87986810,TEMPLE INLAND INC,12746076.0
2005,1,2005-01-01,2005-03-31,41080,CMI,23102110,CUMMINS INC,12740986.8
2005,1,2005-01-01,2005-03-31,75186,SCH,80851310,SCHWAB CHARLES CORP NEW,12664951.0
2005,1,2005-01-01,2005-03-31,82298,DO,25271C10,DIAMOND OFFSHORE DRILLING INC,12637011.78
2005,1,2005-01-01,2005-03-31,89644,NTLI,92769L10,N T L INC DEL,12622626.35
2005,1,2005-01-01,2005-03-31,24942,RTN,75511150,RAYTHEON CO,12502184.2
2005,1,2005-01-01,2005-03-31,25081,CMA,20034010,COMERICA INC,12458010.18
2005,1,2005-01-01,2005-03-31,87825,UTSI,G9310A12,UTSTARCOM INC,12454005.72
2005,1,2005-01-01,2005-03-31,45495,RDC,G7665A10,ROWAN COMPANIES INC,12421826.56
2005,1,2005-01-01,2005-03-31,75444,LYO,55207810,LYONDELL CHEMICAL CO,12417887.8
2005,1,2005-01-01,2005-03-31,84827,RMBS,75091710,RAMBUS INC,12394400.04
2005,1,2005-01-01,2005-03-31,76695,PNRA,69840W10,PANERA BREAD CO,12204096.0
2005,1,2005-01-01,2005-03-31,61621,PAYX,70432610,PAYCHEX INC,12165266.08
2005,1,2005-01-01,2005-03-31,64995,KEY,49326710,KEYCORP NEW,12140216.04
2005,1,2005-01-01,2005-03-31,23309,HLT,43284810,HILTON HOTELS CORP,12047485.0
2005,1,2005-01-01,2005-03-31,11552,CELG,15102010,CELGENE CORP,12037938.7
2005,1,2005-01-01,2005-03-31,90038,AIZ,04621X10,ASSURANT INC,11958613.54
2005,1,2005-01-01,2005-03-31,23712,PEG,74457310,PUBLIC SERVICE ENTERPRISE GP INC,11918335.0
2005,1,2005-01-01,2005-03-31,79881,URBN,91704710,URBAN OUTFITTERS INC,11905221.02
2005,1,2005-01-01,2005-03-31,78877,CHK,16516774,CHESAPEAKE ENERGY CORP,11898491.85
2005,1,2005-01-01,2005-03-31,86725,IVGN,53217V10,INVITROGEN CORP,11865048.93
2005,1,2005-01-01,2005-03-31,27705,IRF,46025410,INTERNATIONAL RECTIFIER CORP,11838333.6
2005,1,2005-01-01,2005-03-31,79157,CDWC,12512N10,C D W CORP,11823435.0
2005,1,2005-01-01,2005-03-31,48653,HUM,44485910,HUMANA INC,11817975.23
2005,1,2005-01-01,2005-03-31,76605,AZO,05333210,AUTOZONE INC,11768862.0
2005,1,2005-01-01,2005-03-31,49373,HRB,09367110,BLOCK H & R INC,11767639.66
2005,1,2005-01-01,2005-03-31,84597,AMTD,87236Y10,AMERITRADE HOLDING CORP NEW,11685901.26
2005,1,2005-01-01,2005-03-31,58683,LUV,84474110,SOUTHWEST AIRLINES CO,11600521.68
2005,1,2005-01-01,2005-03-31,84001,UVN,91490610,UNIVISION COMMUNICATIONS INC,11592521.49
2005,1,2005-01-01,2005-03-31,76624,PMCS,69344F10,P M C SIERRA INC,11527417.72
2005,1,2005-01-01,2005-03-31,24109,AEP,02553710,AMERICAN ELECTRIC POWER CO INC,11455333.5
2005,1,2005-01-01,2005-03-31,76565,HMA,42193310,HEALTH MANAGEMENT ASSOCIATES INC,11432692.8
2005,1,2005-01-01,2005-03-31,81857,CAM,13342B10,COOPER CAMERON CORP,11428383.95
2005,1,2005-01-01,2005-03-31,65285,HOV,44248740,HOVNANIAN ENTERPRISES INC,11404932.32
2005,1,2005-01-01,2005-03-31,40125,CSC,23355L10,COMPUTER SCIENCES CORP,11391278.08
2005,1,2005-01-01,2005-03-31,39642,BDX,07588710,BECTON DICKINSON & CO,11370788.0
2005,1,2005-01-01,2005-03-31,51596,KMI,49455P10,KINDER MORGAN INC KANSAS,11279562.56
2005,1,2005-01-01,2005-03-31,88587,AV,05349910,AVAYA INC,11202140.95
2005,1,2005-01-01,2005-03-31,87432,A,00846U10,AGILENT TECHNOLOGIES INC,11158541.13
2005,1,2005-01-01,2005-03-31,86322,DRIV,25388B10,DIGITAL RIVER INC,11152412.05
2005,1,2005-01-01,2005-03-31,71563,BBT,89832Q10,B B & T CORP,11131605.69
2005,1,2005-01-01,2005-03-31,24221,CEG,21037110,CONSTELLATION ENERGY GROUP INC,11090300.0
2005,1,2005-01-01,2005-03-31,45671,SFA,80865510,SCIENTIFIC ATLANTA INC,11017685.0
2005,1,2005-01-01,2005-03-31,12074,PDE,74153Q10,PRIDE INTERNATIONAL INC DEL,10984552.14
2005,1,2005-01-01,2005-03-31,38156,WMB,96945710,WILLIAMS COS,10925659.5
2005,1,2005-01-01,2005-03-31,83862,ET,26924640,E TRADE FINANCIAL CORP,10895266.25
2005,1,2005-01-01,2005-03-31,77668,ESRX,30219G10,EXPRESS SCRIPTS INC,10885453.56
2005,1,2005-01-01,2005-03-31,57904,AFL,00105510,AFLAC INC,10879078.5
2005,1,2005-01-01,2005-03-31,28345,MUR,62671710,MURPHY OIL CORP,10807165.44
2005,1,2005-01-01,2005-03-31,91380,RBK,75811010,REEBOK INTERNATIONAL LTD,10755375.43
2005,1,2005-01-01,2005-03-31,79411,PETM,71676810,PETSMART INC,10751632.03
2005,1,2005-01-01,2005-03-31,82686,CTXS,17737610,CITRIX SYSTEMS INC,10689607.5
2005,1,2005-01-01,2005-03-31,81655,DRI,23719410,DARDEN RESTAURANTS INC,10649285.6
2005,1,2005-01-01,2005-03-31,27983,XRX,98421M10,XEROX CORP,10589689.16
2005,1,2005-01-01,2005-03-31,89353,JBLU,47714310,JETBLUE AIRWAYS CORP,10577240.46
2005,1,2005-01-01,2005-03-31,59379,MEL,58551A10,MELLON FINANCIAL CORP,10541346.0
2005,1,2005-01-01,2005-03-31,57817,JWN,65566410,NORDSTROM INC,10477680.5
2005,1,2005-01-01,2005-03-31,87184,RHAT,75657710,RED HAT INC,10469067.35
2005,1,2005-01-01,2005-03-31,77481,EP,28336L10,EL PASO CORP,10461961.94
2005,1,2005-01-01,2005-03-31,75383,BEC,07581110,BECKMAN COULTER INC,10330395.0
2005,1,2005-01-01,2005-03-31,28222,APD,00915810,AIR PRODUCTS & CHEMICALS INC,10320325.08
2005,1,2005-01-01,2005-03-31,26382,MEE,57620610,MASSEY ENERGY CO,10317870.32
2005,1,2005-01-01,2005-03-31,23660,CTAS,17290810,CINTAS CORP,10301757.0
2005,1,2005-01-01,2005-03-31,10942,CMVT,20586240,COMVERSE TECHNOLOGY INC,10278072.15
2005,1,2005-01-01,2005-03-31,56274,CAG,20588710,CONAGRA INC,10235526.5
2005,1,2005-01-01,2005-03-31,87659,ENR,28035Q10,ENERGIZER HOLDINGS INC,10224841.59
2005,1,2005-01-01,2005-03-31,79857,PTEN,70348110,PATTERSON U T I ENERGY INC,10066172.45
2005,1,2005-01-01,2005-03-31,59440,SAFC,78642910,SAFECO CORP,10057563.8
2005,1,2005-01-01,2005-03-31,58246,NTRS,66585910,NORTHERN TRUST CORP,9974794.8
2005,1,2005-01-01,2005-03-31,42024,OMX,67622P10,OFFICEMAX INC NEW,9943571.56
2005,1,2005-01-01,2005-03-31,75257,TLAB,87966410,TELLABS INC,9921385.36
2005,1,2005-01-01,2005-03-31,90505,LVS,51783410,LAS VEGAS SANDS CORP,9892813.0
2005,1,2005-01-01,2005-03-31,82606,PIXR,72581110,PIXAR,9882811.58
2005,1,2005-01-01,2005-03-31,63060,WEN,95059010,WENDYS INTERNATIONAL INC,9837709.48
2005,1,2005-01-01,2005-03-31,75100,TIF,88654710,TIFFANY & CO NEW,9827123.81
2005,1,2005-01-01,2005-03-31,75646,AGN,01849010,ALLERGAN INC,9815626.1
2005,1,2005-01-01,2005-03-31,15472,WWY,98252610,WRIGLEY WILLIAM JR CO,9796246.69
2005,1,2005-01-01,2005-03-31,86881,BRCD,11162130,BROCADE COMMUNICATIONS SYS INC,9761019.6
2005,1,2005-01-01,2005-03-31,46578,CLX,18905410,CLOROX CO,9749217.66
2005,1,2005-01-01,2005-03-31,48506,MCO,61536910,MOODYS CORP,9703232.04
2005,1,2005-01-01,2005-03-31,16432,GT,38255010,GOODYEAR TIRE & RUBBER CO,9702032.8
2005,1,2005-01-01,2005-03-31,42534,JCI,47836610,JOHNSON CONTROLS INC,9695614.08
2005,1,2005-01-01,2005-03-31,85348,YUM,98849810,YUM BRANDS INC,9691182.45
2005,1,2005-01-01,2005-03-31,61815,NBL,65504410,NOBLE ENERGY INC,9661277.6
2005,1,2005-01-01,2005-03-31,25582,HRS,50243110,HARRIS CORP,9660704.58
2005,1,2005-01-01,2005-03-31,71909,FNF,31632610,FIDELITY NATIONAL FINANCIAL INC,9630759.6
2005,1,2005-01-01,2005-03-31,23915,GP,37329810,GEORGIA PACIFIC CORP,9618893.4
2005,1,2005-01-01,2005-03-31,22509,PPG,69350610,P P G INDUSTRIES INC,9611592.32
2005,1,2005-01-01,2005-03-31,15560,RSH,75043810,RADIOSHACK CORP,9598440.96
2005,1,2005-01-01,2005-03-31,85032,Q,74912110,QWEST COMMUNICATIONS INTL INC,9595198.2
2005,1,2005-01-01,2005-03-31,76625,CEPH,15670810,CEPHALON INC,9552229.2
2005,1,2005-01-01,2005-03-31,26825,K,48783610,KELLOGG CO,9546397.92
2005,1,2005-01-01,2005-03-31,82551,HYSL,44914M10,HYPERION SOLUTIONS CORP,9515426.92
2005,1,2005-01-01,2005-03-31,58464,STK,86211120,STORAGE TECHNOLOGY CORP,9488188.92
2005,1,2005-01-01,2005-03-31,32540,ELX,29247520,EMULEX CORP,9471616.52
2005,1,2005-01-01,2005-03-31,62148,CSX,12640810,C S X CORP,9405780.37
2005,1,2005-01-01,2005-03-31,23297,EAT,10964110,BRINKER INTERNATIONAL INC,9399453.59
2005,1,2005-01-01,2005-03-31,89502,GPRO,36866T10,GEN PROBE INC NEW,9389823.75
2005,1,2005-01-01,2005-03-31,78999,PSUN,69487310,PACIFIC SUNWEAR OF CA INC,9386453.73
2005,1,2005-01-01,2005-03-31,84032,NOI,62955J10,NATIONAL OILWELL INC,9352620.48
2005,1,2005-01-01,2005-03-31,73940,SBL,87150810,SYMBOL TECHNOLOGIES INC,9310216.5
2005,1,2005-01-01,2005-03-31,76804,MTG,55284810,M G I C INVESTMENT CORP WIS,9294510.6
2005,1,2005-01-01,2005-03-31,83531,MLNM,59990210,MILLENNIUM PHARMACEUTICALS INC,9288395.52
2005,1,2005-01-01,2005-03-31,83596,EDS,28566110,ELECTRONIC DATA SYS CORP NEW,9287026.56
2005,1,2005-01-01,2005-03-31,90609,NOVL,67000610,NOVELL INC,9283814.6
2005,1,2005-01-01,2005-03-31,10302,CY,23280610,CYPRESS SEMICONDUCTOR CORP,9263092.8
2005,1,2005-01-01,2005-03-31,11955,WMI,94106L10,WASTE MANAGEMENT INC DEL,9211357.0
2005,1,2005-01-01,2005-03-31,66245,MDC,55267610,M D C HOLDINGS INC,9207452.8
2005,1,2005-01-01,2005-03-31,83443,BRK,08467070,BERKSHIRE HATHAWAY INC DEL,9161976.9366
2005,1,2005-01-01,2005-03-31,76149,SWY,78651420,SAFEWAY INC,9156199.0
2005,1,2005-01-01,2005-03-31,64282,LTD,07083010,LIMITED BRANDS INC,9142346.1
2005,1,2005-01-01,2005-03-31,23579,TXT,88320310,TEXTRON INC,9035649.4
2005,1,2005-01-01,2005-03-31,10562,SOV,84590510,SOVEREIGN BANCORP INC,9033442.26
2005,1,2005-01-01,2005-03-31,46877,BCR,06738310,BARD C R INC,9028248.0
2005,1,2005-01-01,2005-03-31,82255,CKFR,16281310,CHECKFREE CORP NEW,9005412.0
2005,1,2005-01-01,2005-03-31,89006,KFT,60920710,KRAFT FOODS INC,8989171.14
2005,1,2005-01-01,2005-03-31,50032,ABS,01310410,ALBERTSONS INC,8988224.96
2005,1,2005-01-01,2005-03-31,24272,ASH,04418610,ASHLAND INC,8962830.36
2005,1,2005-01-01,2005-03-31,86923,TRI,89579K10,TRIAD HOSPITALS INC,8934669.51
2005,1,2005-01-01,2005-03-31,76757,ABK,02313910,AMBAC FINANCIAL GROUP INC,8921539.6
2005,1,2005-01-01,2005-03-31,16678,KR,50104410,KROGER CO,8918727.3
2005,1,2005-01-01,2005-03-31,83455,POG,70322410,PATINA OIL & GAS CORP,8912176.28
2005,1,2005-01-01,2005-03-31,87827,WBSN,94768410,WEBSENSE INC,8909367.0
2005,1,2005-01-01,2005-03-31,40539,TJX,87254010,T J X COMPANIES INC NEW,8802361.28
2005,1,2005-01-01,2005-03-31,11404,ED,20911510,CONSOLIDATED EDISON INC,8771016.84
2005,1,2005-01-01,2005-03-31,84761,TTWO,87405410,TAKE TWO INTERACTIVE SOFTWR INC,8763009.0
2005,1,2005-01-01,2005-03-31,87623,NXTP,65333F10,NEXTEL PARTNERS INC,8756015.58
2005,1,2005-01-01,2005-03-31,27043,VAR,92220P10,VARIAN MEDICAL SYSTEMS INC,8728835.5
2005,1,2005-01-01,2005-03-31,48389,UNS,90311910,UNISOURCE ENERGY CORP,8695946.5
2005,1,2005-01-01,2005-03-31,85625,ROV,84762L10,RAYOVAC CORP,8663792.28
2005,1,2005-01-01,2005-03-31,23026,FE,33793210,FIRSTENERGY CORP,8662073.84
2005,1,2005-01-01,2005-03-31,89685,NIHD,62913F20,N I I HOLDINGS INC,8637428.6
2005,1,2005-01-01,2005-03-31,16600,HSY,42786610,HERSHEY FOODS CORP,8602007.32
2005,1,2005-01-01,2005-03-31,23077,HNZ,42307410,HEINZ H J CO,8593645.85
2005,1,2005-01-01,2005-03-31,84262,STLD,85811910,STEEL DYNAMICS INC,8576782.2
2005,1,2005-01-01,2005-03-31,88458,OVTI,68212810,OMNIVISION TECHNOLOGIES INC,8574000.63
2005,1,2005-01-01,2005-03-31,51369,TER,88077010,TERADYNE INC,8553782.34
2005,1,2005-01-01,2005-03-31,71175,UNM,91529Y10,UNUMPROVIDENT CORP,8546367.5
2005,1,2005-01-01,2005-03-31,20512,CAI,12719030,CACI INTERNATIONAL INC,8524908.35
2005,1,2005-01-01,2005-03-31,35044,RF,7591EP10,REGIONS FINANCIAL CORP NEW,8517728.0
2005,1,2005-01-01,2005-03-31,85640,BEV,08785130,BEVERLY ENTERPRISES INC,8484782.64
2005,1,2005-01-01,2005-03-31,80303,AKS,00154710,A K STEEL HOLDING CORP,8477307.89
2005,1,2005-01-01,2005-03-31,82584,IFIN,46191510,INVESTORS FINANCIAL SERVS CORP,8475181.25
2005,1,2005-01-01,2005-03-31,21020,AMR,02376R10,A M R CORP DEL,8474328.2
2005,1,2005-01-01,2005-03-31,89954,DTV,25490A30,DIRECTV GROUP INC,8458912.7
2005,1,2005-01-01,2005-03-31,11415,BRL,06830610,BARR PHARMACEUTICALS INC,8378737.95
2005,1,2005-01-01,2005-03-31,26518,BOL,07170710,BAUSCH & LOMB INC,8354506.02
2005,1,2005-01-01,2005-03-31,10138,TROW,74144T10,T ROWE PRICE GROUP INC,8348117.4
2005,1,2005-01-01,2005-03-31,82642,EL,51843910,LAUDER ESTEE COS INC,8334694.74
2005,1,2005-01-01,2005-03-31,61065,TOY,89233510,TOYS R US INC,8278713.3
2005,1,2005-01-01,2005-03-31,91556,ROST,77829610,ROSS STORES INC,8270235.54
2005,1,2005-01-01,2005-03-31,79192,STN,85768910,STATION CASINOS INC,8258896.5
2005,1,2005-01-01,2005-03-31,22517,PPL,69351T10,P P L CORP,8233326.0
2005,1,2005-01-01,2005-03-31,42877,JBHT,44565810,HUNT J B TRANSPORT SERVICES INC,8214129.24
2005,1,2005-01-01,2005-03-31,25953,DOV,26000310,DOVER CORP,8211826.4
2005,1,2005-01-01,2005-03-31,86791,VSEA,92220710,VARIAN SEMICONDUCTOR EQP ASSC IN,8194462.6
2005,1,2005-01-01,2005-03-31,87092,TIBX,88632Q10,T I B C O SOFTWARE INC,8176494.06
2005,1,2005-01-01,2005-03-31,47175,CC,17273710,CIRCUIT CITY STORES INC,8168500.32
2005,1,2005-01-01,2005-03-31,35554,MTB,55261F10,M & T BANK CORP,8152155.12
2005,1,2005-01-01,2005-03-31,87717,EXPD,30213010,EXPEDITORS INTERNATIONAL WA INC,8138615.8
2005,1,2005-01-01,2005-03-31,55212,SPW,78473E10,S P X CORP,8069437.2
2005,1,2005-01-01,2005-03-31,86799,CNX,12653C10,CONSOL ENERGY INC,8007788.57
2005,1,2005-01-01,2005-03-31,79244,USG,90329340,U S G CORP,8002626.3
2005,1,2005-01-01,2005-03-31,63714,OCR,68190410,OMNICARE INC,8001396.0
2005,1,2005-01-01,2005-03-31,76123,JOE,79014810,ST JOE CO,7992702.4
2005,1,2005-01-01,2005-03-31,88264,SONS,76254410,SONUS NETWORKS INC,7988861.2
2005,1,2005-01-01,2005-03-31,12570,ITT,45073V10,I T T INDUSTRIES INC IND,7969497.6
2005,1,2005-01-01,2005-03-31,83011,WSM,96990410,WILLIAMS SONOMA INC,7925303.0
2005,1,2005-01-01,2005-03-31,80563,PENN,70756910,PENN NATIONAL GAMING INC,7921173.12
2005,1,2005-01-01,2005-03-31,79847,MATK,57290110,MARTEK BIOSCIENCES CORP,7892153.12
2005,1,2005-01-01,2005-03-31,90227,LBTYA,G6118810,LIBERTY MEDIA INTL INC,7891760.64
2005,1,2005-01-01,2005-03-31,50606,TDW,88642R10,TIDEWATER INC,7872814.92
2005,1,2005-01-01,2005-03-31,15077,UST,90291110,U S T INC,7814456.98
2005,1,2005-01-01,2005-03-31,89957,ISG,46037710,INTERNATIONAL STEEL GROUP INC,7808298.75
2005,1,2005-01-01,2005-03-31,22374,CRDN,15671010,CERADYNE INC CA,7805864.06
2005,1,2005-01-01,2005-03-31,78034,PDCO,70339510,PATTERSON COMPANIES INC,7788408.9
2005,2,2005-04-01,2005-06-30,90319,GOOG,02079K30,GOOGLE INC,503167500.0
2005,2,2005-04-01,2005-06-30,10107,MSFT,59491810,MICROSOFT CORP,389271011.8
2005,2,2005-04-01,2005-06-30,59328,INTC,45814010,INTEL CORP,326990704.32
2005,2,2005-04-01,2005-06-30,14593,AAPL,03783310,APPLE COMPUTER INC,251620874.34
2005,2,2005-04-01,2005-06-30,11850,XOM,30231G10,EXXON MOBIL CORP,241152552.63
2005,2,2005-04-01,2005-06-30,66800,AIG,02687478,AMERICAN INTERNATIONAL GROUP INC,215985069.9
2005,2,2005-04-01,2005-06-30,76076,CSCO,17275R10,CISCO SYSTEMS INC,196051146.94
2005,2,2005-04-01,2005-06-30,86356,EBAY,27864210,EBAY INC,183557108.49
2005,2,2005-04-01,2005-06-30,21936,PFE,71708110,PFIZER INC,175062966.65
2005,2,2005-04-01,2005-06-30,83435,YHOO,98433210,YAHOO INC,167384892.0
2005,2,2005-04-01,2005-06-30,12490,IBM,45920010,INTERNATIONAL BUSINESS MACHS COR,166164766.38
2005,2,2005-04-01,2005-06-30,55976,WMT,93114210,WAL MART STORES INC,159585634.7
2005,2,2005-04-01,2005-06-30,12060,GE,36960430,GENERAL ELECTRIC CO,156122093.0
2005,2,2005-04-01,2005-06-30,70519,C,17296742,CITIGROUP INC,150264674.24
2005,2,2005-04-01,2005-06-30,89757,SHLD,81235010,SEARS HOLDINGS CORP,146258689.81475
2005,2,2005-04-01,2005-06-30,77178,QCOM,74752510,QUALCOMM INC,134157143.94
2005,2,2005-04-01,2005-06-30,85269,VLO,91913Y10,VALERO ENERGY CORP NEW,133554896.09
2005,2,2005-04-01,2005-06-30,11081,DELL,24702R10,DELL INC,131242539.87
2005,2,2005-04-01,2005-06-30,14541,CVX,16676410,CHEVRONTEXACO CORP,116847224.0
2005,2,2005-04-01,2005-06-30,69032,MWD,61744644,MORGAN STANLEY DEAN WITTER & CO,109642347.06
2005,2,2005-04-01,2005-06-30,22111,JNJ,47816010,JOHNSON & JOHNSON,109223272.4
2005,2,2005-04-01,2005-06-30,86868,GS,38141G10,GOLDMAN SACHS GROUP INC,109034939.38
2005,2,2005-04-01,2005-06-30,87031,DNA,36871040,GENENTECH INC,104513490.04
2005,2,2005-04-01,2005-06-30,10104,ORCL,68389X10,ORACLE CORP,100891518.4
2005,2,2005-04-01,2005-06-30,14008,AMGN,03116210,AMGEN INC,100145997.46
2005,2,2005-04-01,2005-06-30,47896,JPM,46625H10,JPMORGAN CHASE & CO,97519244.55
2005,2,2005-04-01,2005-06-30,13901,MO,02209S10,ALTRIA GROUP INC,95861809.76
2005,2,2005-04-01,2005-06-30,59408,BAC,06050510,BANK OF AMERICA CORP,93995507.36
2005,2,2005-04-01,2005-06-30,13928,COP,20825C10,CONOCOPHILLIPS,93382240.95
2005,2,2005-04-01,2005-06-30,14702,AMAT,03822210,APPLIED MATERIALS INC,92150639.08
2005,2,2005-04-01,2005-06-30,50876,LLY,53245710,LILLY ELI & CO,91740423.99
2005,2,2005-04-01,2005-06-30,18163,PG,74271810,PROCTER & GAMBLE CO,83928980.25
2005,2,2005-04-01,2005-06-30,25769,KMG,49238610,KERR MCGEE CORP,79701873.6
2005,2,2005-04-01,2005-06-30,92655,UNH,91324P10,UNITEDHEALTH GROUP INC,76144816.8
2005,2,2005-04-01,2005-06-30,22752,MRK,58933Y10,MERCK & CO INC,73200134.4
2005,2,2005-04-01,2005-06-30,12079,GM,37044210,GENERAL MOTORS CORP,72014122.4
2005,2,2005-04-01,2005-06-30,15579,TXN,88250810,TEXAS INSTRUMENTS INC,71478251.52
2005,2,2005-04-01,2005-06-30,90284,MCIP,55269110,M C I INC,69419804.09
2005,2,2005-04-01,2005-06-30,89525,CMCSA,20030N10,COMCAST CORP NEW,64576372.5
2005,2,2005-04-01,2005-06-30,77284,NXTL,65332V10,NEXTEL COMMUNICATIONS INC,63456632.82
2005,2,2005-04-01,2005-06-30,66181,HD,43707610,HOME DEPOT INC,62758405.8
2005,2,2005-04-01,2005-06-30,75510,ADBE,00724F10,ADOBE SYSTEMS INC,62738828.02
2005,2,2005-04-01,2005-06-30,18542,CAT,14912310,CATERPILLAR INC,61804584.3
2005,2,2005-04-01,2005-06-30,51043,FNM,31358610,FEDERAL NATIONAL MORTGAGE ASSN,61138999.35
2005,2,2005-04-01,2005-06-30,11308,KO,19121610,COCA COLA CO,60666262.32
2005,2,2005-04-01,2005-06-30,87447,UPS,91131210,UNITED PARCEL SERVICE INC,58495878.24
2005,2,2005-04-01,2005-06-30,17806,PD,71726510,PHELPS DODGE CORP,58459299.95
2005,2,2005-04-01,2005-06-30,23819,HAL,40621610,HALLIBURTON CO,57769716.11
2005,2,2005-04-01,2005-06-30,75828,ERTS,28551210,ELECTRONIC ARTS INC,57552551.35
2005,2,2005-04-01,2005-06-30,59176,AXP,02581610,AMERICAN EXPRESS CO,56692288.5
2005,2,2005-04-01,2005-06-30,22592,MMM,88579Y10,3M CO,56318472.66
2005,2,2005-04-01,2005-06-30,75607,SYMC,66877110,SYMANTEC CORP,56181397.44
2005,2,2005-04-01,2005-06-30,52919,MER,59018810,MERRILL LYNCH & CO INC,55587214.97
