ticker,earnings_date,analysis_date,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio
EOG,2017-02-27,2017-01-28,2017-01-27,30,1.1587259609603882,0.20905416381190473,0.2422364868557197,1.355466748137344
OKE,2017-02-27,2017-01-28,2017-01-27,30,0.962772033025092,0.2907245884687347,0.27990150309042694,0.5661923353539505
RSPP,2017-02-27,2017-01-28,2017-01-27,30,1.0871930458032808,0.335107,0.364326,1.0001671387341031
WDAY,2017-02-27,2017-01-28,2017-01-27,30,1.3922529949475742,0.28975837391182296,0.4034169638898746,0.888469666096602
ACAD,2017-02-28,2017-01-29,2017-01-30,30,0.8814836969990415,0.7594226293676551,0.6694186669197335,0.8101336039151258
AR,2017-02-28,2017-01-29,2017-01-30,30,1.0318641225877567,0.322055,0.332317,1.0020223705293942
CRM,2017-02-28,2017-01-29,2017-01-30,30,1.248662767395337,0.28729742951513193,0.3587376034039314,0.9217535642993118
IONS,2017-02-28,2017-01-29,2017-01-30,30,1.062790421242605,0.6758927838584505,0.7183323764717595,0.903079839413007
PANW,2017-02-28,2017-01-29,2017-01-30,30,1.3740055415968835,0.28529803457132863,0.39200108050770477,1.1252534504216016
SRPT,2017-02-28,2017-01-29,2017-01-30,30,1.0432871630041083,0.6793604574190203,0.708768044277863,1.0409481712520412
TGT,2017-02-28,2017-01-29,2017-01-30,30,1.2344809617744052,0.2103883987851523,0.25972047287847194,1.1547236775392937
TSRO,2017-02-28,2017-01-29,2017-01-30,30,0.9166257260556543,0.6561312848269345,0.6014268153423181,0.9759650184599333
AEO,2017-03-01,2017-01-30,2017-01-30,30,1.370279791931324,0.30766147618726697,0.4215823035751722,0.8156151752425583
BBY,2017-03-01,2017-01-30,2017-01-30,30,1.450574196183552,0.2992199502534646,0.43404073882100186,1.1161187477859817
LOW,2017-03-01,2017-01-30,2017-01-30,30,1.215906136019929,0.1898070138621912,0.230787512814658,1.2091549295774648
MNST,2017-03-01,2017-01-30,2017-01-30,30,1.150246547063686,0.29899769607283777,0.34392106748777906,1.1176373226226468
COST,2017-03-02,2017-01-31,2017-01-31,30,1.1091666034650296,0.16875868124314383,0.18718149327969544,1.1527587228101563
HPE,2017-03-09,2017-02-07,2017-02-07,30,0.9635295477231297,0.309726632156278,0.2984307617993467,1.1090807464098376
ULTA,2017-03-09,2017-02-07,2017-02-07,30,1.8837343197918859,0.1680425666458825,0.3165475499767641,1.1229351064762072
ORCL,2017-03-15,2017-02-13,2017-02-13,30,1.23313928150212,0.14452180572251488,0.17821551567005098,1.160315988576939
DG,2017-03-16,2017-02-14,2017-02-14,30,1.201235691116298,0.2642534985847394,0.3174307340023391,1.0290500310347206
TIF,2017-03-17,2017-02-15,2017-02-15,30,1.3193704983361392,0.20733678584333823,0.27355403846153853,1.1573613350611838
FDX,2017-03-21,2017-02-19,2017-02-17,30,1.4935749455045018,0.16040076410030937,0.23957056250000003,1.1962808862568919
PVH,2017-03-22,2017-02-20,2017-02-21,30,1.08539852534501,0.301223,0.326947,0.9508511867370808
GME,2017-03-23,2017-02-21,2017-02-21,30,1.3301434424149852,0.27091081855370003,0.36035024877848,0.7901013801800436
MU,2017-03-23,2017-02-21,2017-02-21,30,1.1504447594629352,0.3426227991460281,0.3941686037500699,1.0169273900279776
RHT,2017-03-27,2017-02-25,2017-02-24,30,1.2720794441591974,0.23183587874219444,0.2949136557665298,1.1701130496475938
LULU,2017-03-29,2017-02-27,2017-02-27,30,1.2842605150396464,0.29578476289164596,0.3798646919321049,1.050855849483661
WBA,2017-04-05,2017-03-06,2017-03-06,30,1.193409210562829,0.2009033051340796,0.23975985477952508,1.101479426722145
YUMC,2017-04-06,2017-03-07,2017-03-07,30,1.024635567208655,0.335247,0.343506,0.9001997776667902
DAL,2017-04-12,2017-03-13,2017-03-13,30,1.1105044549039433,0.2600573531235784,0.28879484917426174,1.0764621740685227
C,2017-04-13,2017-03-14,2017-03-14,30,1.0485696398475008,0.21455696208588398,0.22497791646116924,1.1034422737787142
JPM,2017-04-13,2017-03-14,2017-03-14,30,1.0791622256607818,0.180133499003117,0.19439326770026796,1.1343536024527336
WFC,2017-04-13,2017-03-14,2017-03-14,30,1.0562021279899416,0.18603246231697596,0.19648788257439864,1.2495641755109226
HCA,2017-04-17,2017-03-18,2017-03-17,30,0.9471678301233014,0.22601717960300105,0.214076201575163,0.9136312968365444
NFLX,2017-04-17,2017-03-18,2017-03-17,30,1.9898491512613807,0.19642039374158213,0.3908469537771134,1.11009422916656
UAL,2017-04-17,2017-03-18,2017-03-17,30,1.1074628368046524,0.29283744644802556,0.3243065891659609,1.066982384126132
BAC,2017-04-18,2017-03-19,2017-03-20,30,1.1563991887189768,0.1815367533933689,0.20992895434676875,1.0199238809252866
GS,2017-04-18,2017-03-19,2017-03-20,30,1.0640497649543084,0.19471070430546972,0.20718187915032288,1.1285323010996118
HOG,2017-04-18,2017-03-19,2017-03-20,30,1.2106183543420743,0.23679164503260472,0.28666431163132455,1.0787277497411214
IBM,2017-04-18,2017-03-19,2017-03-20,30,1.253969272432957,0.13359815525233368,0.16752798154015408,1.2860247283626824
ISRG,2017-04-18,2017-03-19,2017-03-20,30,1.4152662712088566,0.15359139023797325,0.21737271415188078,0.9282117433471885
JNJ,2017-04-18,2017-03-19,2017-03-20,30,1.0480473527557521,0.12030270135475982,0.12608292768422186,1.4569790184921765
SCHW,2017-04-18,2017-03-19,2017-03-20,30,1.072939965697258,0.23113744813061238,0.247996605668611,0.995408890642997
UNH,2017-04-18,2017-03-19,2017-03-20,30,1.1474954193235,0.14333775278206026,0.16447941473353841,1.1282841980766969
ABT,2017-04-19,2017-03-20,2017-03-20,30,1.1133699412822629,0.15678898829382185,0.17456414669039783,1.1516311584553927
AXP,2017-04-19,2017-03-20,2017-03-20,30,1.25163660785648,0.14784639919283166,0.18504996556951084,1.252851532656918
EBAY,2017-04-19,2017-03-20,2017-03-20,30,1.3727785074906023,0.17731272393104847,0.24341109651715792,1.1055916196946294
KMI,2017-04-19,2017-03-20,2017-03-20,30,1.1045524842275678,0.1894753699985598,0.2092854906318468,1.1290168818272095
MS,2017-04-19,2017-03-20,2017-03-20,30,1.0858584741214286,0.21284369778214626,0.23111813290008382,1.1811090167553735
QCOM,2017-04-19,2017-03-20,2017-03-20,30,1.3180528995126644,0.17102123786400827,0.22541503844490118,1.1808659217877093
URI,2017-04-19,2017-03-20,2017-03-20,30,1.2854143896040484,0.3218992398700831,0.4137739149316101,1.0517234174646004
USB,2017-04-19,2017-03-20,2017-03-20,30,1.075529805446834,0.1456990676292211,0.1567036898610413,1.2400562713904772
BK,2017-04-20,2017-03-21,2017-03-21,30,1.049019462263344,0.19347490475078405,0.2029589405431192,1.3690784916504943
DHI,2017-04-20,2017-03-21,2017-03-21,30,1.1554589441459175,0.22339097108106215,0.25811909557705526,1.1422348398818987
ETFC,2017-04-20,2017-03-21,2017-03-21,30,1.064234658326889,0.27771750264468303,0.29555659153846114,1.1001012518409425
KEY,2017-04-20,2017-03-21,2017-03-21,30,1.0330324954256227,0.27067619111636987,0.27961730116124633,1.088643439743503
MAT,2017-04-20,2017-03-21,2017-03-21,30,1.1534303363052325,0.27072515091072347,0.3122626018612406,1.0547113747634005
NUE,2017-04-20,2017-03-21,2017-03-21,30,0.9919079320617539,0.28968847383682766,0.2873442950256132,1.0849500364335491
PM,2017-04-20,2017-03-21,2017-03-21,30,1.0402153161008707,0.15465541052290682,0.16087492674379544,1.411285599854605
SKX,2017-04-20,2017-03-21,2017-03-21,30,1.4703197878786682,0.3084398026839074,0.45350514525554103,0.9583794181293579
V,2017-04-20,2017-03-21,2017-03-21,30,1.1958546048769965,0.13940693788463152,0.166710428621138,1.5838321618108508
VZ,2017-04-20,2017-03-21,2017-03-21,30,0.9810004603769744,0.15496233763296696,0.15201812455903274,1.581113217301396
GE,2017-04-21,2017-03-22,2017-03-22,30,1.1424902813430213,0.1299984862478415,0.14852200712746333,1.0529798109399597
KSU,2017-04-21,2017-03-22,2017-03-22,30,1.1616757181425346,0.23155324169800884,0.26898977833776627,1.2538946537637108
AA,2017-04-24,2017-03-25,2017-03-24,30,1.0500717656825518,0.41943171133109197,0.44043339770069406,1.0889161974745132
ESRX,2017-04-24,2017-03-25,2017-03-24,30,1.0195553308515477,0.27126924488823023,0.2765740047218691,1.2994148183459515
HAL,2017-04-24,2017-03-25,2017-03-24,30,1.057824441557663,0.2502300226314955,0.2646994339511231,1.187420107705122
HAS,2017-04-24,2017-03-25,2017-03-24,30,1.2095644071776956,0.2401250597368037,0.2904467255290557,1.2672606848090149
NEM,2017-04-24,2017-03-25,2017-03-24,30,1.086858061456381,0.3091741101938745,0.33602837405781594,0.9776591840479539
TMUS,2017-04-24,2017-03-25,2017-03-24,30,1.283459306930184,0.2662500109636229,0.34172105454152535,0.9889236810604072
WHR,2017-04-24,2017-03-25,2017-03-24,30,1.3539092719827939,0.19870967146229018,0.26903486662544945,1.219204984086138
ACHC,2017-04-25,2017-03-26,2017-03-27,30,1.1334639583610082,0.331228,0.375435,0.9792315219672848
AKS,2017-04-25,2017-03-26,2017-03-27,30,1.109165982912305,0.5369883044299752,0.5956091604954856,0.9633591280845857
BHI,2017-04-25,2017-03-26,2017-03-27,30,1.0382435153437317,0.23007172451684896,0.23887047604356787,1.1877382277445878
BIIB,2017-04-25,2017-03-26,2017-03-27,30,1.144844606539438,0.27940296752769345,0.3198729804251936,1.0719874076591482
CAT,2017-04-25,2017-03-26,2017-03-27,30,1.1342231988263487,0.22982434054996942,0.26067209870674246,1.1268974793438957
CMG,2017-04-25,2017-03-26,2017-03-27,30,1.2739940660885642,0.2159500986457243,0.27511914424589284,1.0976278329403286
COF,2017-04-25,2017-03-26,2017-03-27,30,1.060700269004016,0.2515338516355778,0.2668020240934736,1.0785582579339865
DFS,2017-04-25,2017-03-26,2017-03-27,30,0.9783964691029965,0.23903750179530098,0.23387344773972366,1.192493656948633
EW,2017-04-25,2017-03-26,2017-03-27,30,1.1176944781585143,0.3096478309962992,0.3460916708783245,1.03030312740323
FCX,2017-04-25,2017-03-26,2017-03-27,30,1.0730498242263184,0.4160918620445373,0.4464872994288923,1.0168192428029865
GLW,2017-04-25,2017-03-26,2017-03-27,30,1.279898961126412,0.1930516699881725,0.2470866318615809,1.1765869710096633
ILMN,2017-04-25,2017-03-26,2017-03-27,30,1.0457819571423443,0.3241666441209682,0.3390076275290919,1.0454018498450062
JNPR,2017-04-25,2017-03-26,2017-03-27,30,1.4911069932272192,0.2010198903916966,0.2997421643408279,1.0554269115148949
KO,2017-04-25,2017-03-26,2017-03-27,30,1.102736906671345,0.11993723208762819,0.1322592123070343,1.2065044065370762
LLY,2017-04-25,2017-03-26,2017-03-27,30,1.0232789000633762,0.19723104022528454,0.20182236190008465,1.0909593482222755
LMT,2017-04-25,2017-03-26,2017-03-27,30,1.1451475032500211,0.15217707620711607,0.17426519887046715,1.2409650649176818
MCD,2017-04-25,2017-03-26,2017-03-27,30,1.2050248995846726,0.11614663892499859,0.13995959190769366,1.287276235395005
MMM,2017-04-25,2017-03-26,2017-03-27,30,1.1689414824139999,0.1347991187817596,0.15757228173685092,1.5390257319234766
PHM,2017-04-25,2017-03-26,2017-03-27,30,1.159618726870873,0.22161629263161764,0.2569904031153193,1.0691448882203898
T,2017-04-25,2017-03-26,2017-03-27,30,1.1659920980858285,0.13608882554342522,0.15867849522141467,1.2244147352443224
TSS,2017-04-25,2017-03-26,2017-03-27,30,1.2768717363105202,0.180394,0.23034,0.7470256705440963
TXN,2017-04-25,2017-03-26,2017-03-27,30,1.2735260049119401,0.16042863853273276,0.2043100431040529,1.239747397166752
VLO,2017-04-25,2017-03-26,2017-03-27,30,1.2027254460111756,0.22202716707702358,0.267037723549311,1.1008822691499591
WAB,2017-04-25,2017-03-26,2017-03-27,30,1.0160266675656997,0.237292,0.241095,0.9578228876124663
WYNN,2017-04-25,2017-03-26,2017-03-27,30,1.1455231161049482,0.30909395983659205,0.35407427604123065,1.0513738507255064
ALK,2017-04-26,2017-03-27,2017-03-27,30,0.9115639635755488,0.287609,0.262174,0.9747375984111867
AMGN,2017-04-26,2017-03-27,2017-03-27,30,1.209775621374141,0.183916510628193,0.222497710926186,1.2216667884997106
APH,2017-04-26,2017-03-27,2017-03-27,30,1.094459689464726,0.143945,0.157542,1.0011266978710973
BA,2017-04-26,2017-03-27,2017-03-27,30,1.2215522115191715,0.16788083683484611,0.20507520750729546,1.2316507648846011
BAX,2017-04-26,2017-03-27,2017-03-27,30,1.008630739881162,0.1802550418367669,0.181810776215128,1.0965866595942182
FFIV,2017-04-26,2017-03-27,2017-03-27,30,1.2350122876961271,0.2643467657468495,0.32647150391008883,1.1804947583887144
FI,2017-04-26,2017-03-27,2017-03-27,30,1.0277336665734316,0.443324,0.455619,1.376372261685957
HES,2017-04-26,2017-03-27,2017-03-27,30,1.0524254923673002,0.30312820244828115,0.31901984771204694,1.0865499800346066
HSY,2017-04-26,2017-03-27,2017-03-27,30,1.114261145790567,0.1705283733892622,0.1900131407225209,1.3907981062699766
KNX,2017-04-26,2017-03-27,2017-03-27,30,1.0982355101842805,0.288582,0.316931,0.8940959958359669
LVS,2017-04-26,2017-03-27,2017-03-27,30,1.2519462451178016,0.21338933122111076,0.26715197197046847,1.0240698216948594
NOC,2017-04-26,2017-03-27,2017-03-27,30,1.0991413857181722,0.16497012701900357,0.18132549401377046,1.2628630399528231
NOW,2017-04-26,2017-03-27,2017-03-27,30,1.2557341408525577,0.3410161760232243,0.4282256548153482,1.0828213270742004
NSC,2017-04-26,2017-03-27,2017-03-27,30,1.0524697278309465,0.22617166623533103,0.23803883200577053,1.1482755369162172
PEP,2017-04-26,2017-03-27,2017-03-27,30,1.1096624515949767,0.11713333770941245,0.12997846668612895,1.5062491156911757
PG,2017-04-26,2017-03-27,2017-03-27,30,1.2377525756931838,0.1187720016466642,0.14701035095839368,1.0464425482774107
PYPL,2017-04-26,2017-03-27,2017-03-27,30,1.371408029703562,0.17161109670360278,0.23534883600555534,1.292334962483651
TWTR,2017-04-26,2017-03-27,2017-03-27,30,1.3511147054770019,0.35212105472405786,0.4757559351457467,0.9868514983422259
WLL,2017-04-26,2017-03-27,2017-03-27,30,1.0433456043453002,0.5636088929986923,0.5880388610801063,0.9888562354755768
XLNX,2017-04-26,2017-03-27,2017-03-27,30,1.3429000977459278,0.20618989888366332,0.27689243536509445,0.832056061982442
AAL,2017-04-27,2017-03-28,2017-03-28,30,1.1629832620107254,0.28269503656210604,0.3287695957752394,1.0223794884491855
ABBV,2017-04-27,2017-03-28,2017-03-28,30,1.224505471222597,0.15541646461432673,0.1903083112383162,1.1908468115081285
ALXN,2017-04-27,2017-03-28,2017-03-28,30,1.0680173873694958,0.3465318026530602,0.3701019905099631,1.0613064386694262
AMZN,2017-04-27,2017-03-28,2017-03-28,30,1.8236241241214517,0.1300037547069638,0.2370779833099869,0.7700210985875547
BMY,2017-04-27,2017-03-28,2017-03-28,30,1.1967054249885885,0.2178275823220484,0.26067544947694365,0.924423338918555
CELG,2017-04-27,2017-03-28,2017-03-28,30,1.2320180605361988,0.2057918993580016,0.25353933672110573,1.105619489361299
CLF,2017-04-27,2017-03-28,2017-03-28,30,1.151228490024215,0.5551799320667732,0.6391389548849775,1.0017009275397861
CMCSA,2017-04-27,2017-03-28,2017-03-28,30,1.2673973048702667,0.13634271537205062,0.17280039000123082,1.0670069704838931
CME,2017-04-27,2017-03-28,2017-03-28,30,1.0575279235298836,0.1807121731516516,0.19110816922963889,1.3695020003407334
DD,2017-04-27,2017-03-28,2017-03-28,30,1.119609298790425,0.18506092667995305,0.20719593435364847,1.1796661440746101
EQT,2017-04-27,2017-03-28,2017-03-28,30,1.2036401460438046,0.237463,0.28582,0.7771708536792911
EXPE,2017-04-27,2017-03-28,2017-03-28,30,1.767081618068569,0.1696706833008989,0.29982194558615216,1.130062790933743
F,2017-04-27,2017-03-28,2017-03-28,30,1.1461978200965988,0.1828264966986326,0.20955533197187068,0.9853004774807375
FTV,2017-04-27,2017-03-28,2017-03-28,30,0.9513388350718118,0.225868,0.214877,1.0245444689894176
GOOGL,2017-04-27,2017-03-28,2017-03-28,30,1.5280391390414396,0.13075300735009227,0.199795712778314,0.8400003739401135
HIG,2017-04-27,2017-03-28,2017-03-28,30,1.1106774447644714,0.2009045444286473,0.2231401460475802,0.9676935502480675
INTC,2017-04-27,2017-03-28,2017-03-28,30,1.2899453210253395,0.1425889245886212,0.18393191610312692,1.2338386090057958
LKQ,2017-04-27,2017-03-28,2017-03-28,30,1.2524000762938161,0.188744,0.236383,0.9788864974198066
LUV,2017-04-27,2017-03-28,2017-03-28,30,1.1747517815080828,0.24834403188069726,0.29174259387874923,1.0628639824189625
MGM,2017-04-27,2017-03-28,2017-03-28,30,1.2206842621472371,0.2577939580570145,0.3146850274768425,1.0018373372416576
MMC,2017-04-27,2017-03-28,2017-03-28,30,1.222186348772714,0.120795,0.147634,0.9625943309772172
MPC,2017-04-27,2017-03-28,2017-03-28,30,1.0985783506366444,0.27219692927220557,0.2990296536082189,1.0794731149567367
MSFT,2017-04-27,2017-03-28,2017-03-28,30,1.5038768656328032,0.11747001778382589,0.17666044215056972,0.8351287666675908
SBUX,2017-04-27,2017-03-28,2017-03-28,30,1.329700781129505,0.13120983250391022,0.17446981677232093,0.9068949303482305
SCG,2017-04-27,2017-03-28,2017-03-28,30,1.0317820658342791,0.192058,0.198162,0.8870055975319133
SIRI,2017-04-27,2017-03-28,2017-03-28,30,0.8810025490491165,0.28316958883038534,0.2494731295727597,0.7871377559161261
SRPT,2017-04-27,2017-03-28,2017-03-28,30,1.3170969691892747,0.5331882529638545,0.7022606319860171,0.8938983801506483
SWKS,2017-04-27,2017-03-28,2017-03-28,30,1.4258273750025015,0.23038927484595928,0.32849533498234396,1.3863405609079218
SWN,2017-04-27,2017-03-28,2017-03-28,30,1.0267399758110012,0.529993,0.544165,0.9882471620150067
UAA,2017-04-27,2017-03-28,2017-03-28,30,1.3228746353473713,0.32956953217042045,0.4359791746915487,0.9884689058181872
UNP,2017-04-27,2017-03-28,2017-03-28,30,1.1882117641746268,0.18408896332053215,0.21873667187216767,1.1784437093493663
UPS,2017-04-27,2017-03-28,2017-03-28,30,1.2836177938816604,0.13645770358290174,0.17515953643124188,1.2380093891296666
VRTX,2017-04-27,2017-03-28,2017-03-28,30,0.8845120482506681,0.604289576787551,0.5345014113008861,1.0833224933659398
WDC,2017-04-27,2017-03-28,2017-03-28,30,1.2486471097276164,0.32133406195237146,0.40123284771386347,0.9859933729528432
XEL,2017-04-27,2017-03-28,2017-03-28,30,1.2177573724174466,0.141575,0.172404,1.007629730326043
BEN,2017-04-28,2017-03-29,2017-03-29,30,1.0444112544567266,0.240367,0.251042,0.9025970124593513
CL,2017-04-28,2017-03-29,2017-03-29,30,1.2497614813611295,0.20894525291656896,0.2611317288083871,1.1943814506443011
CVX,2017-04-28,2017-03-29,2017-03-29,30,1.1179871313184548,0.1463963788360219,0.16366926761029388,1.1709150926095726
GM,2017-04-28,2017-03-29,2017-03-29,30,1.0989507162989094,0.22558341234072016,0.24790505257698667,1.1793037913669395
GT,2017-04-28,2017-03-29,2017-03-29,30,1.220760152556264,0.23122639455312394,0.28227196868970644,1.1293200705840543
PEG,2017-04-28,2017-03-29,2017-03-29,30,1.1307645693042003,0.146867,0.166072,0.9995440129581988
PSX,2017-04-28,2017-03-29,2017-03-29,30,1.0780772219626393,0.18069358572052746,0.19480163892005428,1.1383836031209968
SYF,2017-04-28,2017-03-29,2017-03-29,30,0.9435427724874339,0.29253394596888505,0.276018290426171,1.0757709155335269
XOM,2017-04-28,2017-03-29,2017-03-29,30,1.140055495108157,0.1299650518364231,0.14816737151813061,1.4343319131805832
AMD,2017-05-01,2017-04-01,2017-03-31,30,1.376267773692288,0.4880012640558801,0.6716204132412085,0.9404444598290007
CAH,2017-05-01,2017-04-01,2017-03-31,30,1.1711627396713575,0.18444442831983732,0.21601444198817799,1.1713393568960937
CC,2017-05-01,2017-04-01,2017-03-31,30,1.2950239894540918,0.3571334908123164,0.4624964380394322,1.0895482112056976
CMS,2017-05-01,2017-04-01,2017-03-31,30,1.3023645439314646,0.115794,0.150806,0.8885086400049108
DISH,2017-05-01,2017-04-01,2017-03-31,30,1.1156159827138792,0.29103398311283624,0.32468216307356135,1.158078404245434
NBL,2017-05-01,2017-04-01,2017-03-31,30,1.1535041619339854,0.235948,0.272167,1.000606433281737
AAPL,2017-05-02,2017-04-02,2017-04-03,30,1.4062545922655132,0.14947319186605051,0.21019736248221768,1.2623480362961146
ADM,2017-05-02,2017-04-02,2017-04-03,30,1.1171620954813866,0.20007972702369234,0.22352148710513195,1.1532626315669308
AET,2017-05-02,2017-04-02,2017-04-03,30,1.1730028965636703,0.18028874026167413,0.21147921454475896,1.1021099464087094
AKAM,2017-05-02,2017-04-02,2017-04-03,30,1.4936754127439968,0.26668928439129636,0.39834722693757074,1.1928583175890604
AME,2017-05-02,2017-04-02,2017-04-03,30,1.3058210134601227,0.148067,0.193349,0.8413519180394007
APC,2017-05-02,2017-04-02,2017-04-03,30,1.1470243452266462,0.2388399694216615,0.27395525953983346,1.0753605150214591
CHTR,2017-05-02,2017-04-02,2017-04-03,30,1.1071412699809642,0.2409463822963187,0.2667616836928652,1.2529860759772111
CMI,2017-05-02,2017-04-02,2017-04-03,30,1.2636560037505458,0.20117076472511944,0.2542106446239857,1.2152794011318477
COP,2017-05-02,2017-04-02,2017-04-03,30,1.0514863796451108,0.22605109079960953,0.23768964307970966,1.0782222917654205
CVS,2017-05-02,2017-04-02,2017-04-03,30,1.3436967545738405,0.12996235721674587,0.17462999760890757,1.291224385081615
DVN,2017-05-02,2017-04-02,2017-04-03,30,1.137281559819176,0.28459959740947105,0.3236698740657527,1.0548812816140543
EVHC,2017-05-02,2017-04-02,2017-04-03,30,1.3949290915450414,0.251592,0.350953,0.6117113875300273
FIS,2017-05-02,2017-04-02,2017-04-03,30,1.437320830920876,0.141626,0.203562,0.9431798505574128
FSLR,2017-05-02,2017-04-02,2017-04-03,30,1.1598300924434573,0.3956784800543505,0.45891980809932403,0.9947247105662946
GILD,2017-05-02,2017-04-02,2017-04-03,30,1.3531485265147642,0.1699099779125149,0.22991343625247565,1.183093445084527
MA,2017-05-02,2017-04-02,2017-04-03,30,1.3070009395862225,0.1370027021839808,0.17906266048031433,1.3305142292734118
MDLZ,2017-05-02,2017-04-02,2017-04-03,30,1.1515483297256928,0.20801715271552723,0.23954180476385972,1.0059702554931242
MO,2017-05-02,2017-04-02,2017-04-03,30,1.1658554531866214,0.13567257422581072,0.1581746105090281,1.1485147805657228
MOS,2017-05-02,2017-04-02,2017-04-03,30,1.1220747814986891,0.2851916208431468,0.32000632564283094,1.0717338726491807
MRK,2017-05-02,2017-04-02,2017-04-03,30,1.319979160151336,0.13834870489434486,0.18261740729446235,1.4018074770846924
OCLR,2017-05-02,2017-04-02,2017-04-03,30,1.156788914433546,0.572853,0.66267,0.9577559687019327
OKE,2017-05-02,2017-04-02,2017-04-03,30,1.0160438866464236,0.240197308712751,0.24405100710651442,0.9095281285455623
OLN,2017-05-02,2017-04-02,2017-04-03,30,1.1237818971195792,0.3074628741707698,0.3455212120294661,0.9944883430411945
PCG,2017-05-02,2017-04-02,2017-04-03,30,1.0649542703735724,0.175816,0.187236,1.0255608572395207
PFE,2017-05-02,2017-04-02,2017-04-03,30,1.1349099783634138,0.12562512384050634,0.14257320657973022,1.4557210210018512
TWLO,2017-05-02,2017-04-02,2017-04-03,30,1.2704716051989877,0.4247723920973824,0.5396612628321752,0.9977951053226725
WEC,2017-05-02,2017-04-02,2017-04-03,30,1.2430820713029302,0.139854,0.17385,0.9381263499644482
AIG,2017-05-03,2017-04-03,2017-04-03,30,1.3279380646897936,0.16622767381046288,0.22074005545775238,1.319846510555789
CF,2017-05-03,2017-04-03,2017-04-03,30,1.1938879340922468,0.35675480346848654,0.4259252552904769,0.9562866167603382
CLR,2017-05-03,2017-04-03,2017-04-03,30,1.1797360155621814,0.32541022189054897,0.38389815859636156,0.9936735313662346
CRUS,2017-05-03,2017-04-03,2017-04-03,30,1.4468091076916034,0.30591218804701764,0.44259653982029157,1.0610341649533706
ES,2017-05-03,2017-04-03,2017-04-03,30,1.1910704480464378,0.140231,0.167025,0.9899194544645945
HUM,2017-05-03,2017-04-03,2017-04-03,30,1.0786344689252905,0.22273859486725703,0.24025352598380922,1.0639223972187315
ICE,2017-05-03,2017-04-03,2017-04-03,30,1.2003328400017785,0.157433,0.188972,1.0829026103792438
MET,2017-05-03,2017-04-03,2017-04-03,30,1.1940292052216712,0.20922382482415652,0.24981935726822577,1.1299019369636418
PXD,2017-05-03,2017-04-03,2017-04-03,30,1.2378907247787294,0.244576489585274,0.3027589679565522,1.0457010477544357
TAP,2017-05-03,2017-04-03,2017-04-03,30,1.2059036290477825,0.17040692511569994,0.20549432941189627,1.204068400513852
TSLA,2017-05-03,2017-04-03,2017-04-03,30,1.1778686667993854,0.3453613035019108,0.40679025811989356,1.017037523253181
TWX,2017-05-03,2017-04-03,2017-04-03,30,1.155418992527676,0.11496674370498676,0.13283475918580334,0.4001258572633842
WMB,2017-05-03,2017-04-03,2017-04-03,30,1.0403965444281202,0.2553605786769487,0.2656762636386626,1.2687601195665712
WPX,2017-05-03,2017-04-03,2017-04-03,30,1.2114407063487536,0.403087,0.488316,1.000101725361373
AAOI,2017-05-04,2017-04-04,2017-04-04,30,1.2151694134352484,0.595791,0.723987,0.93978531937883
AEE,2017-05-04,2017-04-04,2017-04-04,30,1.145044587935193,0.143873,0.164741,1.0020895293683352
APA,2017-05-04,2017-04-04,2017-04-04,30,1.1345550387001488,0.2535665718907528,0.28768523178457717,1.0899464934918535
ATVI,2017-05-04,2017-04-04,2017-04-04,30,1.520923576135484,0.19760260420313763,0.3005384594383207,1.0555625015628516
GXP,2017-05-04,2017-04-04,2017-04-04,30,1.040292258010238,0.154521,0.160747,1.2067427839560165
LNG,2017-05-04,2017-04-04,2017-04-04,30,1.144629692961616,0.27036135191293037,0.3094636312287849,1.0754273528771081
MNST,2017-05-04,2017-04-04,2017-04-04,30,1.4420911352446215,0.21985258218778095,0.31704745983363847,1.0633374521299437
MRO,2017-05-04,2017-04-04,2017-04-04,30,1.1323267331155118,0.32113925477197625,0.3636345632311019,0.9749658917142047
OXY,2017-05-04,2017-04-04,2017-04-04,30,1.0453326678578552,0.1961259160385722,0.2050168270486664,1.2655987950053476
PE,2017-05-04,2017-04-04,2017-04-04,30,1.12419730617566,0.309894,0.348382,0.9860380168129259
REGN,2017-05-04,2017-04-04,2017-04-04,30,1.0744286062104118,0.29961377723987664,0.32191361308127747,0.9522307864720825
VIAB,2017-05-04,2017-04-04,2017-04-04,30,1.2277512295947917,0.23684545998500792,0.2907873047205375,1.1973592207749972
ZTS,2017-05-04,2017-04-04,2017-04-04,30,1.2512180866033946,0.19151932419782727,0.23963244237038067,1.0419335133111318
CI,2017-05-05,2017-04-05,2017-04-05,30,1.067756388599693,0.2238066150642762,0.23897094304575323,1.0870013064013668
CTSH,2017-05-05,2017-04-05,2017-04-05,30,1.3250673413840963,0.20496733074453766,0.2715955160202593,1.3040017234879087
ON,2017-05-07,2017-04-07,2017-04-07,30,1.2540049201212458,0.273164,0.342549,0.9417077770078566
AES,2017-05-08,2017-04-08,2017-04-07,30,1.155723592134277,0.198634,0.229566,0.8457513167362823
EOG,2017-05-08,2017-04-08,2017-04-07,30,1.208808543457832,0.2267375728448421,0.2740823151777377,1.1697104187283214
MAR,2017-05-08,2017-04-08,2017-04-07,30,1.1466303712550785,0.1896692790796961,0.21748055588683504,1.2865598583603828
