ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology,permno,company_name,cusip,ret,vol_hl5,vol_hl7,vol_hl10,vol_hl21,vol_hl63,vol_hl126,vol_date_match_type,vol_date_diff_days,SKEW,KURT,IV_RATIO,SMIRK,surface_date,options_date_match_type,options_date_diff_days
CMG,2014-07-21,2014-06-21,Q3 2014,2014,Q3,1.558694041491427,2014-06-20,2014-06-20,31,1.5838200478536106,0.2118054702377632,0.3354617500076306,1.0966985722869644,0.573808964798544,0.3681344443002415,0.2240287607393547,ST/MT Ratio (Expanding EWM),91068.0,CHIPOTLE MEXICAN GRILL INC,16965610,-0.003549,0.0095668203567181,0.0109725989419235,0.0126946547600718,0.016123859383758,0.0187995077011486,0.0198550881228421,exact,0.0,-0.1289829783030981,-0.0081388074934976,1.299871823128757,0.0598846928433217,2014-06-20 00:00:00,exact,0.0
MA,2014-07-31,2014-07-01,Q3 2014,2014,Q3,0.9105611602204196,2014-07-02,2014-07-02,29,1.219315589006788,0.1628258773153751,0.1985361305043436,1.2124388705781564,0.1281766913527141,0.1407667018453614,0.1524412049335495,ST/MT Ratio (Expanding EWM),91233.0,MASTERCARD INC,57636Q10,0.008871,0.0123331034311354,0.0117433125080886,0.0116153620029797,0.0128470431149082,0.0140565285382113,0.0142814552080341,exact,0.0,-0.0557405044955299,0.0279287017600925,1.0836006752161,0.0060614389414321,2014-07-02 00:00:00,exact,0.0
UNH,2014-07-17,2014-06-17,Q3 2014,2014,Q3,1.136347084572532,2014-06-18,2014-06-18,29,1.2036695520651235,0.1572309656986911,0.1892541260533104,1.2625168418216113,0.1596195944855101,0.1404672891342484,0.1347731931039235,ST/MT Ratio (Expanding EWM),92655.0,UNITEDHEALTH GROUP INC,91324P10,0.013304,0.0082262138159267,0.0082712342333051,0.0086347355397538,0.0098123767648894,0.011438274400616,0.0125046951072269,exact,0.0,-0.1375364249658973,0.0580676323374083,1.281456390583658,0.0592986391735681,2014-06-18 00:00:00,exact,0.0
HPQ,2014-08-20,2014-07-21,Q3 2014,2014,Q3,1.3349963756712466,2014-07-22,2014-07-22,29,1.5114961237031594,0.1934503330746566,0.2923994285714286,1.1314935064935063,0.2738682876630028,0.2051453417057404,0.1904574691766843,ST/MT Ratio (Expanding EWM),27828.0,HEWLETT PACKARD CO,40434L10,0.01825,0.0117252101560201,0.011818129496613,0.0122889322721311,0.0135118849644373,0.016409904053041,0.019245549652353,exact,0.0,-0.0350132299550796,0.047262249924891,1.369855609988298,0.028392046937513,2014-07-23 00:00:00,closest,1.0
DG,2014-08-28,2014-07-29,Q3 2014,2014,Q3,0.9450744129294082,2014-07-30,2014-07-30,29,1.030432829589323,0.3234504127460834,0.3332939240377812,0.8639879421294416,0.3183072781453347,0.336806577123055,0.2577895843204619,ST/MT Ratio (Expanding EWM),93096.0,DOLLAR GENERAL CORP NEW,25667710,0.013904,0.0117642151997113,0.0131442135725089,0.0145817482326265,0.0159805462073539,0.0153285148191834,0.0151912409813156,exact,0.0,0.2183476641002817,0.1254989768107698,1.322303319318299,-0.1430574186880126,2014-07-31 00:00:00,closest,1.0
AIG,2014-08-04,2014-07-05,Q3 2014,2014,Q3,0.8952046664965788,2014-07-04,2014-07-03,31,1.3443848145581057,0.1380844314143372,0.1856386127203252,1.5844713111424584,0.0839942926628954,0.0938269155718442,0.1050945130332129,ST/MT Ratio (Expanding EWM),66800.0,AMERICAN INTERNATIONAL GROUP INC,02687478,0.007059,0.0067406321891006,0.0069215907867841,0.0075401307689128,0.0093853809867505,0.0119659714538101,0.0150826481423717,exact,0.0,,,,,,no_match,
WYNN,2014-07-29,2014-06-29,Q3 2014,2014,Q3,0.9170045358553962,2014-06-30,2014-06-30,29,1.151378625784996,0.2710131268356904,0.3120387215457721,1.097269089211793,0.2522846418602122,0.2751182049769003,0.3339177749216114,ST/MT Ratio (Expanding EWM),89533.0,WYNN RESORTS LTD,98313410,0.003238,0.0134245390575973,0.0152941533049999,0.0175664739436664,0.0212631149761468,0.0213192947145709,0.0203017668800669,exact,0.0,-0.0938721656747989,0.02325683801596,1.032202402596528,0.0473438089982282,2014-06-30 00:00:00,exact,0.0
SBUX,2014-07-24,2014-06-24,Q3 2014,2014,Q3,1.177471467617897,2014-06-25,2014-06-25,29,1.2945791013217425,0.1500796666666666,0.1942899999999999,1.12706165206938,0.1461449097074099,0.1241175805330305,0.1321083551019616,ST/MT Ratio (Expanding EWM),77702.0,STARBUCKS CORP,85524410,0.008911,0.0093479451836718,0.0093188289368789,0.0094657888605824,0.0104100035544651,0.0119965373470373,0.0133466685889467,exact,0.0,-0.1458679172636669,0.0516944284893741,0.9926319021095564,0.080778543490408,2014-06-25 00:00:00,exact,0.0
OXY,2014-07-31,2014-07-01,Q3 2014,2014,Q3,1.1651589921761183,2014-07-02,2014-07-02,29,1.1432058755971215,0.1798579360978148,0.2056146493197935,0.9745579724708708,0.1746259855857569,0.1498730960824627,0.1491992630401594,ST/MT Ratio (Expanding EWM),34833.0,OCCIDENTAL PETROLEUM CORP,67459910,-0.005448,0.0106394991360255,0.0106545711841142,0.010475817002303,0.0101263432692445,0.0103663046225655,0.0118670231598408,exact,0.0,-0.0786870514946601,0.1136764627931456,1.280903344703277,0.0776174808065468,2014-07-02 00:00:00,exact,0.0
WFM,2014-07-30,2014-06-30,Q3 2014,2014,Q3,0.8630281704957306,2014-07-01,2014-07-01,29,1.6111814510674378,0.227969492802171,0.3673002182121097,0.828867425398625,0.2705611630583418,0.3135021223037589,0.3945288442595575,ST/MT Ratio (Expanding EWM),77281.0,WHOLE FOODS MARKET INC,96683710,0.007766,0.0136933253102575,0.0163109134875952,0.0194103109716693,0.0236218629452823,0.022516266673767,0.0206381488781568,exact,0.0,0.0969371697855711,0.06277451141494,1.699562384472104,-0.0279913076289601,2014-07-01 00:00:00,exact,0.0
ISRG,2014-07-22,2014-06-22,Q3 2014,2014,Q3,1.5171078215904976,2014-06-23,2014-06-23,29,1.2208417978435788,0.3157062122021273,0.3854273396952315,0.9254537268751314,0.8694088545791451,0.5730699177779459,0.3620184079164161,ST/MT Ratio (Expanding EWM),88352.0,INTUITIVE SURGICAL INC,46120E60,-0.00292,0.013747886086101,0.0150127474107315,0.0171254146812869,0.0219303262937283,0.0237477440280318,0.0229978711160704,exact,0.0,-0.0425376130754151,0.0708697785860683,1.011442904921166,0.0553742684080717,2014-06-23 00:00:00,exact,0.0
LVS,2014-07-16,2014-06-16,Q3 2014,2014,Q3,0.6920275878309462,2014-06-17,2014-06-17,29,1.081510406837851,0.2676552444861133,0.2894719323564608,1.152277729814655,0.1415043296808787,0.204477873670329,0.2678961713356402,ST/MT Ratio (Expanding EWM),90505.0,LAS VEGAS SANDS CORP,51783410,0.006558,0.0130507991035318,0.0142698874535891,0.0158173844095983,0.0183563372130879,0.018590548523915,0.0190996817547008,exact,0.0,-0.1240112354221451,0.0388321203785191,0.9394561999346492,0.0668323351633116,2014-06-17 00:00:00,exact,0.0
YELP,2014-07-30,2014-06-30,Q3 2014,2014,Q3,1.1927276907767728,2014-07-01,2014-07-01,29,1.30010913728484,0.4967501873258111,0.645829457490243,0.8219651459499044,0.6837687861603314,0.5732815557547942,0.5994071797128445,ST/MT Ratio (Expanding EWM),13318.0,YELP INC,98581710,0.012389,0.029124527430382,0.0320988341990401,0.0347541982256726,0.0386216437845843,0.0403426675217733,0.0409012368549738,exact,0.0,-0.0394908953013659,0.0275913049948035,1.08371871634943,0.0331881514988171,2014-07-01 00:00:00,exact,0.0
MO,2014-07-22,2014-06-22,Q3 2014,2014,Q3,1.016212655712645,2014-06-23,2014-06-23,29,0.9763685435351944,0.1469663529184895,0.1434933239477049,1.287484600813342,0.1522698515670035,0.1498405385044338,0.1390675965403769,ST/MT Ratio (Expanding EWM),13901.0,ALTRIA GROUP INC,02209S10,-0.009972,0.0105320503398758,0.0101559276970208,0.0097331126893778,0.0090544314015147,0.0088469752696574,0.0090550664348465,exact,0.0,-0.1108230607517768,0.2170549593181605,1.307759328981464,0.1420548845338336,2014-06-23 00:00:00,exact,0.0
FDO,2014-07-10,2014-06-10,Q3 2014,2014,Q3,0.752460347172532,2014-06-11,2014-06-11,29,1.0963033336355772,0.256014890673086,0.280669978105252,0.9043214014389775,0.2420788010743947,0.3217163561960938,0.4259935114746887,ST/MT Ratio (Expanding EWM),53866.0,FAMILY DOLLAR STORES INC,30700010,-0.019985,0.0433930254109772,0.0388689223924649,0.0342075989097038,0.0259370640740455,0.0182831344476651,0.0164637131032235,exact,0.0,0.1203798840630875,-0.0110608011004178,1.259417332379767,-0.1093906759965964,2014-06-11 00:00:00,exact,0.0
REGN,2014-08-05,2014-07-06,Q3 2014,2014,Q3,1.0045353828736634,2014-07-07,2014-07-07,29,1.1866420525268528,0.2991289347035898,0.3549589730468387,1.0967381537273606,0.3241578588045019,0.3226943165278927,0.34810073663219,ST/MT Ratio (Expanding EWM),76614.0,REGENERON PHARMACEUTICALS INC,75886F10,0.001318,0.0256878458410091,0.0245310608391792,0.0235416385607861,0.0232327407857877,0.0248740373252927,0.02611670891197,exact,0.0,-0.0741013070726692,0.036790297592566,1.072750738142153,0.041105052831211,2014-07-08 00:00:00,closest,1.0
UNP,2014-07-24,2014-06-24,Q3 2014,2014,Q3,0.3316939832381024,2014-06-25,2014-06-25,29,1.1551653852668362,0.1454509755451851,0.168019932203091,1.307858723380266,0.2736952318723132,0.8251437942901861,1.2644167835310596,ST/MT Ratio (Expanding EWM),48725.0,UNION PACIFIC CORP,90781810,0.004113,0.0071938125355499,0.0073463186614397,0.007533075014848,0.0081376590945736,0.0093032619491246,0.010607897611959,exact,0.0,-0.163278955906468,0.0726512149115989,1.261766752539161,0.0872413143825494,2014-06-25 00:00:00,exact,0.0
HON,2014-07-18,2014-06-18,Q3 2014,2014,Q3,1.1717256280757995,2014-06-19,2014-06-19,29,1.1099299519591237,0.144044,0.15987875,1.1678556771738091,0.0909575713198368,0.077627022180275,0.0747989434548081,ST/MT Ratio (Expanding EWM),10145.0,HONEYWELL INTERNATIONAL INC,43851610,0.002654,0.0057416816177806,0.0062457180973468,0.0068118928795353,0.0079295490999809,0.0092530851537766,0.0105377120911448,exact,0.0,-0.1993409941932137,0.0904827531504377,1.080381340046061,0.1401527119536598,2014-06-19 00:00:00,exact,0.0
EOG,2014-08-05,2014-07-06,Q3 2014,2014,Q3,1.0302675355135194,2014-07-07,2014-07-07,29,1.1352996982267547,0.2464297393866671,0.279771608759781,1.1076555612002426,0.2185273617795777,0.2121073937078454,0.2180812844094117,ST/MT Ratio (Expanding EWM),75825.0,EOG RESOURCES INC,26875P10,-0.008737,0.012963432747544,0.0135547581405284,0.0139381623242961,0.0143466785618846,0.01468733631553,0.0159712326235737,exact,0.0,-0.1004992225223014,0.0654172463649508,1.393781083177442,0.0764761391697971,2014-07-08 00:00:00,closest,1.0
MMM,2014-07-24,2014-06-24,Q3 2014,2014,Q3,1.0552324945902198,2014-06-25,2014-06-25,29,1.0982143452317066,0.1305357486098119,0.1433562316888552,1.6430281968376323,0.0609073513728041,0.0577193667604562,0.0631270930139438,ST/MT Ratio (Expanding EWM),22592.0,3M CO,88579Y10,0.003914,0.0051928170155826,0.0053310148102149,0.0056459093180478,0.0068565368598731,0.0085907973847743,0.00934316603486,exact,0.0,-0.199257346960427,0.1074088481805003,1.17548023961057,0.1395108315863031,2014-06-25 00:00:00,exact,0.0
AXP,2014-07-29,2014-06-29,Q3 2014,2014,Q3,1.013226372212911,2014-06-30,2014-06-30,29,1.084717129691871,0.1561963776396484,0.1694288864215469,0.9517963051726428,0.0929405468167044,0.0917273270470842,0.1008983290276041,ST/MT Ratio (Expanding EWM),59176.0,AMERICAN EXPRESS CO,02581610,-0.000632,0.0063722319608693,0.007043745868934,0.0078232354770789,0.0094629122565316,0.0110228939355881,0.0119492295016081,exact,0.0,-0.1127369834314463,0.0898095280249045,1.167371669893147,0.0973068328825121,2014-06-30 00:00:00,exact,0.0
MET,2014-07-30,2014-06-30,Q3 2014,2014,Q3,0.7111940490067155,2014-07-01,2014-07-01,29,1.1896768565735505,0.1673715,0.199118,1.0472455747663276,0.0958127937253463,0.1347210284719938,0.1711662895764774,ST/MT Ratio (Expanding EWM),87842.0,METLIFE INC,59156R10,0.011159,0.0092660159841941,0.0102620809685016,0.0112549529271988,0.012742773342155,0.0139144987721362,0.0155122501064806,exact,0.0,-0.1243728944122392,-0.0250305934893153,1.001056651658797,0.0383265010851216,2014-07-01 00:00:00,exact,0.0
APA,2014-07-31,2014-07-01,Q3 2014,2014,Q3,1.3603001789427682,2014-07-02,2014-07-02,29,1.1002585897176211,0.2254536666666666,0.2480573333333333,1.0143848663324064,0.2748051937165053,0.202018053052147,0.1265590941980164,ST/MT Ratio (Expanding EWM),39490.0,APACHE CORP,03743Q10,-0.006567,0.0092359516807393,0.00932486616187,0.0092931110985876,0.0094094948555741,0.0108730654376644,0.0128502513522621,exact,0.0,0.0377531744137598,0.0560695114699589,1.476150952409387,0.0012843410728262,2014-07-02 00:00:00,exact,0.0
HCA,2014-07-29,2014-06-29,Q3 2014,2014,Q3,0.970529275832018,2014-06-30,2014-06-30,29,1.013048620049513,0.3222952854025201,0.326500794125487,1.0809860911869271,0.3101046312591038,0.3195211509650304,0.2135143487544259,ST/MT Ratio (Expanding EWM),12622.0,H C A HOLDINGS INC,40412C10,0.017139,0.0142930476386306,0.0140388711659895,0.0139622678978561,0.0143908689016491,0.0151267239917531,0.01667130216993,exact,0.0,-0.1358143566282784,0.0755416048013111,1.470879626512244,0.1073559438079984,2014-06-30 00:00:00,exact,0.0
PSX,2014-07-30,2014-06-30,Q3 2014,2014,Q3,0.855809173538053,2014-07-01,2014-07-01,29,1.1279355111306264,0.2011716666666666,0.2269086666666666,0.9866108320411516,0.1349011753294471,0.157629971143852,0.1927658484940488,ST/MT Ratio (Expanding EWM),13356.0,PHILLIPS 66,71854610,0.002114,0.014271571665598,0.0136232380664965,0.0129864332876992,0.0124903924254624,0.0136851212394673,0.0152855204981704,exact,0.0,-0.0433468978203913,0.0877239533976255,1.168801553276606,0.0601810356302969,2014-07-01 00:00:00,exact,0.0
BRCM,2014-07-22,2014-06-22,Q3 2014,2014,Q3,0.8002108583542034,2014-06-23,2014-06-23,29,1.2596505873525496,0.20424275,0.2572744999999999,1.0851289725674187,0.1761603677339602,0.2201424360777482,0.2805084533123845,ST/MT Ratio (Expanding EWM),85963.0,BROADCOM CORP,11132010,-0.010188,0.0150408325248202,0.0170513004570598,0.0181593546379759,0.017967861333147,0.0164609627048055,0.017016180046677,exact,0.0,-0.0677912968514274,0.0521855835733458,1.17826379289946,0.0590702431814735,2014-06-23 00:00:00,exact,0.0
WMB,2014-07-30,2014-06-30,Q3 2014,2014,Q3,0.6101308404453409,2014-07-01,2014-07-01,29,1.143884729702814,0.1974422287410686,0.2258511504553984,1.1346161425080792,0.2116925799752529,0.3469625954667958,0.5008604745446057,ST/MT Ratio (Expanding EWM),38156.0,WILLIAMS COS,96945710,0.005841,0.0331255481680282,0.0349269476354286,0.0346424614100742,0.0299892661470697,0.0217416600443112,0.0186044350857234,exact,0.0,-0.1037422311535856,0.0955403298037271,1.291921562177863,0.1031470923603192,2014-07-01 00:00:00,exact,0.0
TGT,2014-08-20,2014-07-21,Q3 2014,2014,Q3,0.9579583618390414,2014-07-22,2014-07-22,29,1.1759609739038273,0.1441180195836387,0.1694771666666666,1.267743481850382,0.149319490987735,0.1558726317718849,0.1377774284823369,ST/MT Ratio (Expanding EWM),49154.0,TARGET CORP,87612E10,0.001349,0.00698891449606,0.007116971120905,0.0075674499784159,0.0092575935295057,0.0109021801681716,0.0110741751629266,exact,0.0,-0.1271106156006591,0.0926096849954765,1.128315025365357,0.1198448459216731,2014-07-23 00:00:00,closest,1.0
TMO,2014-07-23,2014-06-23,Q3 2014,2014,Q3,0.893839825339499,2014-06-24,2014-06-24,29,1.0668145273080123,0.194778,0.207792,1.0161453129933793,0.1078247769616536,0.1206309832085402,0.1332797244563713,ST/MT Ratio (Expanding EWM),62092.0,THERMO FISHER SCIENTIFIC INC,88355610,-0.004534,0.0063456309011464,0.0073742101945486,0.0085322378439607,0.0104020695166555,0.0114097600492686,0.0122288966546138,exact,0.0,0.0491086496271976,0.0899379174209649,1.077631861742873,0.0162207860333175,2014-06-24 00:00:00,exact,0.0
USB,2014-07-16,2014-06-16,Q3 2014,2014,Q3,1.2103328394098694,2014-06-17,2014-06-17,29,1.0297316838384212,0.1410792083208811,0.1452737307388523,0.9160524832828232,0.1270948635610584,0.1050081923109902,0.0987177060611638,ST/MT Ratio (Expanding EWM),66157.0,U S BANCORP DEL,90297330,0.008889,0.0067484656402581,0.0066597993160138,0.0067275407858279,0.007395942064906,0.0083468806874365,0.0096320181718787,exact,0.0,-0.1954415651217651,0.2437787119317476,1.073615776604739,0.2129193861351209,2014-06-17 00:00:00,exact,0.0
TWC,2014-07-31,2014-07-01,Q3 2014,2014,Q3,1.1614318800348526,2014-07-02,2014-07-02,29,1.2056742277330514,0.1361359999999999,0.1641356666666666,1.2370302398331596,0.1524932790236398,0.1312976521869399,0.1047913944133635,ST/MT Ratio (Expanding EWM),91883.0,TIME WARNER CABLE INC,88732J20,0.007074,0.007227145620399,0.0071013242286599,0.0071894026306683,0.0085107246289562,0.0120135628738527,0.0135478119607339,exact,0.0,-0.1958634578340379,0.0959460135591527,1.119817346481398,0.1526378036965739,2014-07-02 00:00:00,exact,0.0
MPC,2014-07-31,2014-07-01,Q3 2014,2014,Q3,1.2262770389274982,2014-07-02,2014-07-02,29,1.0525293703255894,0.2800265416565112,0.2947361595641801,0.9861282593868592,0.3917136252768944,0.319433221728988,0.2651530066702989,ST/MT Ratio (Expanding EWM),12872.0,MARATHON PETROLEUM CORP,56585A10,0.016156,0.0211844705879458,0.0202730878265386,0.019094188641587,0.0173021311718904,0.017664984909409,0.0188953121807755,exact,0.0,-0.0366268888200341,0.0459017291465882,1.137097307924396,0.0361117830022518,2014-07-02 00:00:00,exact,0.0
EXC,2014-07-31,2014-07-01,Q3 2014,2014,Q3,0.998442843133591,2014-07-02,2014-07-02,29,1.0548332433195753,0.2018209999999999,0.2128874999999999,1.2063770907301483,0.2255693373870607,0.2259211320290666,0.2194848797080256,ST/MT Ratio (Expanding EWM),21776.0,EXELON CORP,30161N10,-0.031093,0.0161683166959168,0.0155341216394623,0.0150668077066339,0.0141645930672772,0.0127744176082903,0.0122590802453299,exact,0.0,-0.1567807039133645,0.046971733656449,1.128538768882337,0.1060380746955782,2014-07-02 00:00:00,exact,0.0
BK,2014-07-18,2014-06-18,Q3 2014,2014,Q3,0.923413307175118,2014-06-19,2014-06-19,29,1.0261420993053478,0.1762559362012695,0.1808636363886001,1.301380215166623,0.1282729086920513,0.1389116960903027,0.1258518183096643,ST/MT Ratio (Expanding EWM),49656.0,BANK OF NEW YORK MELLON CORP,06405810,-0.006962,0.0097448280143564,0.0094999443837791,0.0095252656381346,0.0101580378166489,0.0113780169218031,0.0129314046339913,exact,0.0,-0.15399908067111,0.2704895426338773,1.010641232234368,0.2111517419932605,2014-06-19 00:00:00,exact,0.0
TRW,2014-07-29,2014-06-29,Q3 2014,2014,Q3,1.1139039887211568,2014-06-30,2014-06-30,29,1.2843978823002276,0.169618,0.217857,0.9823474221908192,0.2846615870778851,0.2555530727605145,0.1279202572642263,ST/MT Ratio (Expanding EWM),90052.0,T R W AUTOMOTIVE HOLDINGS CORP,87264S10,0.0037,0.0070841846939924,0.0079437994164579,0.0089884258890862,0.01128091200527,0.0136856828405179,0.0161362825560901,exact,0.0,-0.0864685289879712,0.218351016334249,1.086607370704321,0.1412616349214808,2014-06-30 00:00:00,exact,0.0
CVS,2014-08-05,2014-07-06,Q3 2014,2014,Q3,1.1202274570372464,2014-07-07,2014-07-07,29,1.2705215033214925,0.1331576797179938,0.1691796954141073,1.2312212200783954,0.1010044057038711,0.0901641939495086,0.0864701318208796,ST/MT Ratio (Expanding EWM),17005.0,C V S CAREMARK CORP,12665010,-0.002083,0.0063072451765282,0.0066035323565781,0.0068965445961324,0.0076376960198017,0.0090064438795505,0.0099010505748919,exact,0.0,-0.1362669725245137,0.0515982999333724,1.283972077797786,0.0912931578691788,2014-07-08 00:00:00,closest,1.0
HES,2014-07-30,2014-06-30,Q3 2014,2014,Q3,1.2261959248670522,2014-07-01,2014-07-01,29,1.1460595913150655,0.197691,0.2265656666666666,1.0320785907994428,0.1429338934584151,0.1165669291177203,0.1085083046387449,ST/MT Ratio (Expanding EWM),28484.0,HESS CORP,42809H10,0.007281,0.0092079517632753,0.0089822830738736,0.0087476503013996,0.0086789912475046,0.0104228886370308,0.013324169774698,exact,0.0,0.0472013394913978,0.0925058153254893,1.440142543185342,0.0043394002533891,2014-07-01 00:00:00,exact,0.0
BHI,2014-07-17,2014-06-17,Q3 2014,2014,Q3,1.064153695511121,2014-06-18,2014-06-18,29,1.2264328739929002,0.2026156632299449,0.2484945101710789,1.3322022824746833,0.1644604795562005,0.1545457956401767,0.131292469283798,ST/MT Ratio (Expanding EWM),75034.0,BAKER HUGHES INC,05722G10,0.015697,0.0090297778538965,0.0089732007446284,0.009305896641579,0.0107364083498892,0.0127631246263528,0.0146776416900276,exact,0.0,-0.1215344213889042,0.0375587053637717,1.158330548621076,0.0805275651069864,2014-06-18 00:00:00,exact,0.0
MLM,2014-07-29,2014-06-29,Q3 2014,2014,Q3,0.8802270553420587,2014-06-30,2014-06-30,29,1.303928487964478,0.21395,0.2789755,0.9403236278073452,0.1845581976121427,0.2096711257533692,0.2352545054282072,ST/MT Ratio (Expanding EWM),80204.0,MARTIN MARIETTA MATERIALS INC,57328410,-0.001361,0.0129422693820224,0.0137789023560186,0.0146802300213457,0.0161968966190741,0.0162535764828237,0.0160545098752201,exact,0.0,-0.0756009576787351,0.0647824706255956,1.144324130102812,0.040588549581243,2014-06-30 00:00:00,exact,0.0
WHR,2014-07-23,2014-06-23,Q3 2014,2014,Q3,1.0075420324946118,2014-06-24,2014-06-24,29,0.9937109768949224,0.2353306666666666,0.2338506666666666,1.0143643095427497,0.1813036781068957,0.1799465156386568,0.1693336257815814,ST/MT Ratio (Expanding EWM),25419.0,WHIRLPOOL CORP,96332010,-0.002871,0.0085479234821065,0.0096016138351494,0.0106623527743871,0.0127210590139557,0.0163694640956772,0.0186879469249913,exact,0.0,-0.0262048388142959,0.0529662479834787,1.17864065698291,0.0177224627914312,2014-06-24 00:00:00,exact,0.0
PCP,2014-07-24,2014-06-24,Q3 2014,2014,Q3,1.3285662730117802,2014-06-25,2014-06-25,29,1.2452032577447556,0.170793,0.212672,1.042274186680783,0.2747623364898846,0.2068111633355066,0.1625324833574099,ST/MT Ratio (Expanding EWM),63830.0,PRECISION CASTPARTS CORP,74018910,0.000667,0.012552180321511,0.0123531710738988,0.0123503472434405,0.0126381429249399,0.0126695999855099,0.012999562946942,exact,0.0,-0.1104001283780734,-0.1095777063451866,1.114463756776393,-0.0288956281732374,2014-06-25 00:00:00,exact,0.0
DDD,2014-07-31,2014-07-01,Q3 2014,2014,Q3,1.0829345917530455,2014-07-02,2014-07-02,29,1.204692081077989,0.4772283981461452,0.5749132721121949,1.1580514902508905,0.5592076635839356,0.5163817536557723,0.5337227530822112,ST/MT Ratio (Expanding EWM),78664.0,3 D SYSTEMS CORP DEL,88554D20,-0.019225,0.033654959186558,0.0335689375767919,0.0338697638893671,0.0348598978097769,0.0347591237753736,0.0347522800646325,exact,0.0,-0.0098933602492648,0.0790731557466979,1.1802552877633,0.0469569562700478,2014-07-02 00:00:00,exact,0.0
UPS,2014-07-29,2014-06-29,Q3 2014,2014,Q3,1.4236631974905285,2014-06-30,2014-06-30,29,1.1117837798444874,0.126976726436189,0.1411706648695056,1.4505182147127056,0.1623066655079918,0.1140063645629721,0.0721703110378874,ST/MT Ratio (Expanding EWM),87447.0,UNITED PARCEL SERVICE INC,91131210,-0.000487,0.0051430670150783,0.0055638311928091,0.0059710266800045,0.0066237947209699,0.0074582800189213,0.0083289233783031,exact,0.0,-0.1470946100251958,0.064169040871261,1.162219079734581,0.0890658996201642,2014-06-30 00:00:00,exact,0.0
LLY,2014-07-24,2014-06-24,Q3 2014,2014,Q3,0.7859383633001221,2014-06-25,2014-06-25,29,1.0308232890704798,0.1631666666666666,0.1681959999999999,1.0442151030283198,0.0891513594922001,0.1134330167035711,0.1433108491678547,ST/MT Ratio (Expanding EWM),50876.0,LILLY ELI & CO,53245710,0.017935,0.0134513442527121,0.0124998702730866,0.0117155385349363,0.011055438872385,0.0111107537317811,0.0112237228227766,exact,0.0,-0.0698336412962053,0.1026118580883588,0.9595527091707584,0.0264325251639193,2014-06-25 00:00:00,exact,0.0
PXD,2014-08-04,2014-07-05,Q3 2014,2014,Q3,1.1450836642502216,2014-07-04,2014-07-03,31,1.1875468747289133,0.2567129728435647,0.3048586886027437,0.9327607229952662,0.3009756628360473,0.2628416352731049,0.2657891780478126,ST/MT Ratio (Expanding EWM),75241.0,PIONEER NATURAL RESOURCES CO,72378710,0.001915,0.0198435976369334,0.0196360247902428,0.0191915950090465,0.0187678928423212,0.020134046571989,0.021289634672832,exact,0.0,,,,,,no_match,
MDLZ,2014-08-06,2014-07-07,Q3 2014,2014,Q3,0.931008126941282,2014-07-08,2014-07-08,29,1.262084010608264,0.1324753333333333,0.1671949999999999,0.9481930859917738,0.1318227446476769,0.1415914005828983,0.155428556931359,ST/MT Ratio (Expanding EWM),89006.0,MONDELEZ INTERNATIONAL INC,60920710,0.003426,0.006200438402994,0.0068392420133977,0.0078696247201621,0.00989670077156,0.0111656263942623,0.0114911532680165,exact,0.0,-0.061676432397578,0.0232307068890549,1.277636904379504,0.0428761651131824,2014-07-09 00:00:00,closest,1.0
LMT,2014-07-22,2014-06-22,Q3 2014,2014,Q3,1.0902072699172558,2014-06-23,2014-06-23,29,1.1576925516842766,0.141871,0.164243,1.1297684296567678,0.1449724767293931,0.13297698587205,0.1188424369871568,ST/MT Ratio (Expanding EWM),21178.0,LOCKHEED MARTIN CORP,53983010,-0.008767,0.0076436006181505,0.0078951232669979,0.0083448510402319,0.009631568936296,0.0108062852737685,0.0109284577871232,exact,0.0,-0.1231883809634779,0.0782873024739805,0.988991509769696,0.0413165266106441,2014-06-23 00:00:00,exact,0.0
PBYI,2014-08-11,2014-07-12,Q3 2014,2014,Q3,0.8532948532864105,2014-07-11,2014-07-11,31,0.8473558168011628,1.642303,1.391615,1.0546804207925085,5.730121261864121,6.715288671664813,0.7524551034573804,ST/MT Ratio (Expanding EWM),13621.0,PUMA BIOTECHNOLOGY INC,74587V10,0.004451,0.0331365212402236,0.037327191558192,0.0421577537654378,0.0508598679714225,0.0600309553237069,0.0597879860698605,exact,0.0,0.1192761467943403,-0.0052623040055869,0.9009813144186528,-0.0908084156532428,2014-07-14 00:00:00,closest,3.0
CRM,2014-08-21,2014-07-22,Q3 2014,2014,Q3,1.2624083059423243,2014-07-23,2014-07-23,29,1.2158261959635073,0.3081080265452101,0.3746058098602861,1.075292717951342,0.4086302871464012,0.3236910635195633,0.2906547258811643,ST/MT Ratio (Expanding EWM),90215.0,SALESFORCE COM INC,79466L30,0.0,0.0140210026976261,0.0152476289886889,0.0167671357276291,0.0200012140842694,0.0217387082285177,0.021857286943092,exact,0.0,-0.0216932057019679,0.056855521258588,1.238578866319572,0.0306071798375303,2014-07-24 00:00:00,closest,1.0
