ticker,season,year,quarter,earnings_date,analysis_date,revr,vol_st,vol_mt,normative_realized_vol,methodology
HUN,Q2 2017,2017,Q2,2017-04-26,2017-03-27,0.9191709656061252,0.2490215395894036,0.27091971886339156,0.2814612925206415,ST/MT Ratio (Expanding EWM)
SCG,Q2 2017,2017,Q2,2017-04-27,2017-03-28,0.8136321698907635,0.13701982910094176,0.16840512724483073,0.20664832048836976,ST/MT Ratio (Expanding EWM)
WAB,Q2 2017,2017,Q2,2017-04-25,2017-03-26,1.0208441737933176,0.19477049966356394,0.19079356542715364,0.19821834631532845,ST/MT Ratio (Expanding EWM)
AFSI,Q2 2017,2017,Q2,2017-05-08,2017-04-08,1.1022158130352897,0.98859840497014,0.896919090869991,0.901211567106904,ST/MT Ratio (Expanding EWM)
MDCO,Q2 2017,2017,Q2,2017-04-26,2017-03-27,0.807593622530665,0.35602786634687755,0.44085026975724895,0.5429266497136319,ST/MT Ratio (Expanding EWM)
NI,Q2 2017,2017,Q2,2017-05-03,2017-04-03,0.9033302905544587,0.12764844060403452,0.14130871281387528,0.1688318431990785,ST/MT Ratio (Expanding EWM)
MTD,Q2 2017,2017,Q2,2017-05-04,2017-04-04,1.300164572674305,0.23010596671233022,0.17698218483143704,0.12432216195799639,ST/MT Ratio (Expanding EWM)
SEE,Q2 2017,2017,Q2,2017-05-09,2017-04-09,1.530999636373935,0.458386751768747,0.2994035667143617,0.17775485165330046,ST/MT Ratio (Expanding EWM)
PBF,Q2 2017,2017,Q2,2017-05-04,2017-04-04,1.1827768502624512,0.4248723137977855,0.35921595329119677,0.31191152442112063,ST/MT Ratio (Expanding EWM)
CAR,Q2 2017,2017,Q2,2017-05-03,2017-04-03,1.1836864882169884,0.5362471208176912,0.45303137794995985,0.4575381874992413,ST/MT Ratio (Expanding EWM)
NFX,Q2 2017,2017,Q2,2017-05-02,2017-04-02,1.3200270852521239,0.4407309113219019,0.3338802031003195,0.31942956495749214,ST/MT Ratio (Expanding EWM)
EMN,Q2 2017,2017,Q2,2017-04-27,2017-03-28,1.1548655986518386,0.14477549020023528,0.12536133240893363,0.1278495336402615,ST/MT Ratio (Expanding EWM)
CNP,Q2 2017,2017,Q2,2017-05-05,2017-04-05,0.8482732174422652,0.10410401644110914,0.12272462963643506,0.14316703410230758,ST/MT Ratio (Expanding EWM)
NRG,Q2 2017,2017,Q2,2017-05-02,2017-04-02,1.206780346612109,0.42237664661588353,0.3500029212454904,0.29366361954656967,ST/MT Ratio (Expanding EWM)
RSG,Q2 2017,2017,Q2,2017-04-27,2017-03-28,0.982526345440852,0.08074772058359021,0.0821837714156757,0.08834676400764184,ST/MT Ratio (Expanding EWM)
AES,Q2 2017,2017,Q2,2017-05-08,2017-04-08,0.8184261820800072,0.1652493234082505,0.20191109109959554,0.2560256022372032,ST/MT Ratio (Expanding EWM)
YELP,Q2 2017,2017,Q2,2017-05-09,2017-04-09,1.6037356611085438,0.9609733841769525,0.5992093382226736,0.3045593427688088,ST/MT Ratio (Expanding EWM)
AN,Q2 2017,2017,Q2,2017-04-25,2017-03-26,1.2874838173940502,0.3465256961440686,0.26914955470699337,0.18445140787297776,ST/MT Ratio (Expanding EWM)
LNG,Q2 2017,2017,Q2,2017-05-04,2017-04-04,1.0964888621790647,0.2762515463855469,0.2519419539169318,0.27837961199694444,ST/MT Ratio (Expanding EWM)
MKC,Q2 2017,2017,Q2,2017-06-29,2017-05-30,1.2280504259056724,0.20334619888846509,0.1655845677008741,0.12916703195547619,ST/MT Ratio (Expanding EWM)
LITE,Q2 2017,2017,Q2,2017-05-04,2017-04-04,1.1445052814840737,0.6473021888986378,0.5655737892788791,0.5015231191274249,ST/MT Ratio (Expanding EWM)
SNPS,Q2 2017,2017,Q2,2017-05-17,2017-04-17,1.3539733635819216,0.2123367695810177,0.1568249238074249,0.14221771830894367,ST/MT Ratio (Expanding EWM)
AMZN,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.2809588968831136,0.23622942914866943,0.18441608838774876,0.15818653451921338,ST/MT Ratio (Expanding EWM)
NVDA,Q3 2017,2017,Q3,2017-08-10,2017-07-11,1.2142434888382512,0.5362477857356651,0.44163118078461316,0.47658029192291945,ST/MT Ratio (Expanding EWM)
AAPL,Q3 2017,2017,Q3,2017-08-01,2017-07-02,1.3735689099137587,0.2585007922075293,0.18819644965883772,0.16136391678148085,ST/MT Ratio (Expanding EWM)
TSLA,Q3 2017,2017,Q3,2017-08-02,2017-07-03,1.1336604742934575,0.4704561594300603,0.4149885879396716,0.3304636995458878,ST/MT Ratio (Expanding EWM)
GOOGL,Q3 2017,2017,Q3,2017-07-24,2017-06-24,1.1802065596584321,0.1940433548350525,0.16441474015464827,0.14080297584107843,ST/MT Ratio (Expanding EWM)
MSFT,Q3 2017,2017,Q3,2017-07-20,2017-06-20,0.8139428310718895,0.09272583740914933,0.11392180613844555,0.11979115700282959,ST/MT Ratio (Expanding EWM)
NFLX,Q3 2017,2017,Q3,2017-07-17,2017-06-17,1.5180006733685396,0.6715511203089363,0.442391846123969,0.2477947311517509,ST/MT Ratio (Expanding EWM)
BAC,Q3 2017,2017,Q3,2017-07-18,2017-06-18,0.8448024885555026,0.16313195575793496,0.19310070456452896,0.19656084217254313,ST/MT Ratio (Expanding EWM)
JPM,Q3 2017,2017,Q3,2017-07-14,2017-06-14,0.9407258760670628,0.1376811425417889,0.1463562829986127,0.14654316754887914,ST/MT Ratio (Expanding EWM)
C,Q3 2017,2017,Q3,2017-07-14,2017-06-14,0.905620383706398,0.1400317996155095,0.15462527360791803,0.1492535894833078,ST/MT Ratio (Expanding EWM)
AMD,Q3 2017,2017,Q3,2017-07-25,2017-06-25,0.7910971676475232,0.4804550884885272,0.6073275295843253,0.7448400475719527,ST/MT Ratio (Expanding EWM)
T,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.557773335750471,0.33287488872995824,0.2136863438926388,0.10961727875989108,ST/MT Ratio (Expanding EWM)
GE,Q3 2017,2017,Q3,2017-07-21,2017-06-21,1.0425707349903015,0.18559934315314122,0.17802086412378318,0.18182350670250863,ST/MT Ratio (Expanding EWM)
BA,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.5356162202397763,0.4564918402697118,0.2972694832556754,0.12341289483286996,ST/MT Ratio (Expanding EWM)
WFC,Q3 2017,2017,Q3,2017-07-14,2017-06-14,0.9141072758111134,0.14218039174680322,0.15554015979212343,0.14865404205176105,ST/MT Ratio (Expanding EWM)
XOM,Q3 2017,2017,Q3,2017-07-28,2017-06-28,0.8836266872155337,0.10283829598238449,0.11638206209733934,0.1359406893128043,ST/MT Ratio (Expanding EWM)
MU,Q3 2017,2017,Q3,2017-09-26,2017-08-27,1.2795262845850652,0.47077397987860115,0.3679283384407124,0.34692223686131324,ST/MT Ratio (Expanding EWM)
VZ,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.426641154188343,0.36380591592839645,0.2550087068919416,0.14069588408401867,ST/MT Ratio (Expanding EWM)
INTC,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.0741408111226964,0.1446946501583628,0.13470733879585803,0.10529572812236218,ST/MT Ratio (Expanding EWM)
V,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.1138874852483753,0.11624196143209396,0.10435700460910938,0.09252395240409926,ST/MT Ratio (Expanding EWM)
HD,Q3 2017,2017,Q3,2017-08-15,2017-07-16,1.1541450383578937,0.19724235787464145,0.17089910827436033,0.12232193824265462,ST/MT Ratio (Expanding EWM)
CMCSA,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.0976076701180588,0.15555883285402763,0.14172535149767648,0.15336879404016368,ST/MT Ratio (Expanding EWM)
CMG,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.250222384859316,0.3572876511719774,0.28577927854985735,0.25351945931848663,ST/MT Ratio (Expanding EWM)
JNJ,Q3 2017,2017,Q3,2017-07-18,2017-06-18,1.1519924515010929,0.1280760838877856,0.11117788464750553,0.10068879513602692,ST/MT Ratio (Expanding EWM)
GS,Q3 2017,2017,Q3,2017-07-18,2017-06-18,0.9496296095247526,0.177055817208839,0.186447237357571,0.19464007714667841,ST/MT Ratio (Expanding EWM)
IBM,Q3 2017,2017,Q3,2017-07-18,2017-06-18,1.399112299301761,0.23920920428886386,0.17097212597462208,0.13646304559620526,ST/MT Ratio (Expanding EWM)
ADP,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.5095060612928937,0.4697186203151042,0.31117372255715864,0.16048663089678425,ST/MT Ratio (Expanding EWM)
DIS,Q3 2017,2017,Q3,2017-08-08,2017-07-09,1.3440267344706502,0.24327258521207368,0.18100278734997594,0.13594521843112672,ST/MT Ratio (Expanding EWM)
CHTR,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.4173548768151747,0.3981208288648674,0.2808900123584102,0.19760351818864105,ST/MT Ratio (Expanding EWM)
ORLY,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.0193893831153331,0.5318148657902674,0.5216994355630817,0.2033934719045986,ST/MT Ratio (Expanding EWM)
SBUX,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.6898509189070672,0.48755889995739876,0.28852184207630205,0.12380853103823612,ST/MT Ratio (Expanding EWM)
GILD,Q3 2017,2017,Q3,2017-07-26,2017-06-26,0.8224172660331884,0.12917323861441823,0.15706532918194532,0.19927234337336505,ST/MT Ratio (Expanding EWM)
PYPL,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.083568034433881,0.23890215335349244,0.2204772988512058,0.18229087402384647,ST/MT Ratio (Expanding EWM)
CVX,Q3 2017,2017,Q3,2017-07-28,2017-06-28,0.9614690596309514,0.1435787619923994,0.1493326910046491,0.15734957286723228,ST/MT Ratio (Expanding EWM)
WMT,Q3 2017,2017,Q3,2017-08-17,2017-07-18,0.6147063963154423,0.0842590283697848,0.1370719889606395,0.18121714389267216,ST/MT Ratio (Expanding EWM)
MO,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.656960568874555,0.5030415973117358,0.3035929802804016,0.10912261634225141,ST/MT Ratio (Expanding EWM)
PG,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.0618685759809043,0.1084287162560291,0.1021112392895399,0.09503652475569789,ST/MT Ratio (Expanding EWM)
ORCL,Q3 2017,2017,Q3,2017-09-14,2017-08-15,1.5215843614858184,0.3973296109095431,0.2611288739334525,0.17335193832342397,ST/MT Ratio (Expanding EWM)
CSCO,Q3 2017,2017,Q3,2017-08-16,2017-07-17,1.3033833624070812,0.19360806292231658,0.14854268399188578,0.14581605413403603,ST/MT Ratio (Expanding EWM)
MCD,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.4307991818650863,0.25049979557304286,0.1750768373004725,0.12279246734523874,ST/MT Ratio (Expanding EWM)
UNH,Q3 2017,2017,Q3,2017-07-18,2017-06-18,0.8980919994285975,0.09727527372949096,0.10831326166070004,0.128727643202458,ST/MT Ratio (Expanding EWM)
MRK,Q3 2017,2017,Q3,2017-07-28,2017-06-28,1.193615644471112,0.16973349446745117,0.1422011308696106,0.14412106524096802,ST/MT Ratio (Expanding EWM)
PM,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.0267419400261812,0.13053300889411426,0.12713321995085322,0.12928464438240198,ST/MT Ratio (Expanding EWM)
PFE,Q3 2017,2017,Q3,2017-08-01,2017-07-02,1.0762930418537302,0.12261034124446955,0.1139191061137906,0.13207819360502923,ST/MT Ratio (Expanding EWM)
CAT,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.2983531773330188,0.2894670736003782,0.2229494090313547,0.20118302015501166,ST/MT Ratio (Expanding EWM)
AMGN,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.3073846132430056,0.2165910537829078,0.16566743373676962,0.1637531167258536,ST/MT Ratio (Expanding EWM)
LOW,Q3 2017,2017,Q3,2017-08-23,2017-07-24,1.1013903025704315,0.25077928632245355,0.22769338511260115,0.22471938154952606,ST/MT Ratio (Expanding EWM)
MGM,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.9497448823885833,0.20916765400784765,0.2202356210457239,0.17715198557811598,ST/MT Ratio (Expanding EWM)
NKE,Q3 2017,2017,Q3,2017-09-26,2017-08-27,0.8202752166473484,0.16610668792041966,0.20250116613218613,0.2680233667216574,ST/MT Ratio (Expanding EWM)
QCOM,Q3 2017,2017,Q3,2017-07-19,2017-06-19,1.3431080406452898,0.25094826245800017,0.18684145643073755,0.1603643712659866,ST/MT Ratio (Expanding EWM)
CELG,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.9564288793162039,0.17889239930335385,0.18704203017296223,0.21552466659706657,ST/MT Ratio (Expanding EWM)
KO,Q3 2017,2017,Q3,2017-07-26,2017-06-26,0.9969300287691222,0.08315534163972522,0.08341141227573863,0.09919740936145695,ST/MT Ratio (Expanding EWM)
CSX,Q3 2017,2017,Q3,2017-07-18,2017-06-18,1.4197197066244427,0.3238340440494616,0.2280971677285629,0.17296009256369088,ST/MT Ratio (Expanding EWM)
X,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.2411238419473851,0.7081131428758332,0.570541890295789,0.6052517267828224,ST/MT Ratio (Expanding EWM)
AMAT,Q3 2017,2017,Q3,2017-08-17,2017-07-18,1.117272494757074,0.3001223695699431,0.2686205656885861,0.2503927003637678,ST/MT Ratio (Expanding EWM)
VRTX,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.244287066283838,0.7671127096042729,0.6165078223430513,0.3671003432998463,ST/MT Ratio (Expanding EWM)
TWX,Q3 2017,2017,Q3,2017-08-02,2017-07-03,1.0292041886281669,0.10139271960629513,0.09851564998141153,0.07851457586020272,ST/MT Ratio (Expanding EWM)
MS,Q3 2017,2017,Q3,2017-07-19,2017-06-19,1.0007155493432784,0.18736293783280997,0.1872289662689535,0.1798428457313283,ST/MT Ratio (Expanding EWM)
MA,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.1235142326383276,0.12055453152428769,0.10730129447598695,0.09630383830948713,ST/MT Ratio (Expanding EWM)
PEP,Q3 2017,2017,Q3,2017-07-11,2017-06-11,0.9531110925307527,0.09102715423525774,0.0955052930855704,0.09999757013164637,ST/MT Ratio (Expanding EWM)
HAL,Q3 2017,2017,Q3,2017-07-24,2017-06-24,1.1413026293652686,0.2887722247902409,0.2530198541212864,0.23468976386274137,ST/MT Ratio (Expanding EWM)
AAOI,Q3 2017,2017,Q3,2017-08-03,2017-07-04,1.5669762391800994,1.881561746203927,1.2007595898125618,0.6926458434581342,ST/MT Ratio (Expanding EWM)
DAL,Q3 2017,2017,Q3,2017-07-13,2017-06-13,0.9977876752217848,0.18437468679612212,0.1847834878849751,0.21640620207092012,ST/MT Ratio (Expanding EWM)
BMY,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.3455433346349224,0.2725709168351301,0.20257312404515385,0.19488038955828835,ST/MT Ratio (Expanding EWM)
BIIB,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.2168598067645087,0.2884045993373558,0.23700725238365025,0.2536993751476974,ST/MT Ratio (Expanding EWM)
F,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.0257236438447674,0.1742778629103066,0.16990722984316986,0.15164057818974566,ST/MT Ratio (Expanding EWM)
LRCX,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.0379090924977412,0.2518782775165915,0.2426785537743419,0.22759069778979954,ST/MT Ratio (Expanding EWM)
EBAY,Q3 2017,2017,Q3,2017-07-20,2017-06-20,0.8881813945977839,0.1527639770679532,0.1719963714587074,0.1922150564444479,ST/MT Ratio (Expanding EWM)
TXN,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.0154757121490279,0.1622908865266553,0.15981759542353094,0.1742494630718942,ST/MT Ratio (Expanding EWM)
UNP,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.0998816736136106,0.14933045253984106,0.1357695615103966,0.14209646208504836,ST/MT Ratio (Expanding EWM)
GM,Q3 2017,2017,Q3,2017-07-25,2017-06-25,0.8579808314707983,0.11402681083533811,0.13290135006847068,0.1444450067446672,ST/MT Ratio (Expanding EWM)
ISRG,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.4405424150335808,0.2965704273296092,0.2058741375710869,0.1522736917052295,ST/MT Ratio (Expanding EWM)
CVS,Q3 2017,2017,Q3,2017-08-08,2017-07-09,0.8764527773895011,0.14491691325428008,0.16534480464071608,0.19557518838913224,ST/MT Ratio (Expanding EWM)
WDC,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.2090633154043455,0.3964674055177579,0.3279128565613355,0.27910644868688267,ST/MT Ratio (Expanding EWM)
MMM,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.522352719686814,0.24972394395355768,0.16403816324835163,0.0811962039042102,ST/MT Ratio (Expanding EWM)
TWTR,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.399114990548874,0.6831358956660621,0.48826286636959504,0.3298413304430584,ST/MT Ratio (Expanding EWM)
ABBV,Q3 2017,2017,Q3,2017-07-28,2017-06-28,1.146268908285102,0.1532097619139525,0.13365952858580535,0.11724801680391367,ST/MT Ratio (Expanding EWM)
TGT,Q3 2017,2017,Q3,2017-08-16,2017-07-17,1.0740031018452747,0.2694826429437202,0.250914212892602,0.2782907077121381,ST/MT Ratio (Expanding EWM)
REGN,Q3 2017,2017,Q3,2017-08-03,2017-07-04,0.8944627952406621,0.2644607800817183,0.2956643713845729,0.34143812789059863,ST/MT Ratio (Expanding EWM)
AZO,Q3 2017,2017,Q3,2017-09-19,2017-08-20,1.1904660903086381,0.3875379100178574,0.32553460629641706,0.32925169872039417,ST/MT Ratio (Expanding EWM)
ATVI,Q3 2017,2017,Q3,2017-08-03,2017-07-04,1.2661141471556114,0.336836106451669,0.2660392881703345,0.20935560249930574,ST/MT Ratio (Expanding EWM)
OKE,Q3 2017,2017,Q3,2017-08-01,2017-07-02,0.8906695885785805,0.23890853754096697,0.2682347534984787,0.2979529511207773,ST/MT Ratio (Expanding EWM)
COP,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.9302809781439938,0.22101223958277919,0.23757579137404414,0.25414183288375825,ST/MT Ratio (Expanding EWM)
UAL,Q3 2017,2017,Q3,2017-07-18,2017-06-18,1.2983366282310722,0.38342175705868403,0.29531767703502265,0.2331493096917447,ST/MT Ratio (Expanding EWM)
EA,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.8728276464322118,0.20756915258963105,0.23781230285050545,0.2971587076977514,ST/MT Ratio (Expanding EWM)
ULTA,Q3 2017,2017,Q3,2017-08-24,2017-07-25,1.4026323314281457,0.5434797437233763,0.3874712792125723,0.2630908833076934,ST/MT Ratio (Expanding EWM)
HON,Q3 2017,2017,Q3,2017-07-21,2017-06-21,1.3344889160856068,0.1076283255224687,0.08065134466471986,0.07225946796378226,ST/MT Ratio (Expanding EWM)
TJX,Q3 2017,2017,Q3,2017-08-15,2017-07-16,1.0518061240086078,0.20701926974127674,0.19682265107213096,0.18211975062620345,ST/MT Ratio (Expanding EWM)
WFM,Q3 2017,2017,Q3,2017-07-26,2017-06-26,0.4073860330303148,0.22630049712982922,0.5554940002397911,0.8486032729149738,ST/MT Ratio (Expanding EWM)
WYNN,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.2939406647194298,0.3832625630260258,0.29619794282385437,0.23837132498708014,ST/MT Ratio (Expanding EWM)
FCX,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.4407262532316676,0.7273138400197662,0.504824451132435,0.3383040913190779,ST/MT Ratio (Expanding EWM)
USB,Q3 2017,2017,Q3,2017-07-19,2017-06-19,1.084800725870321,0.12728828019279276,0.1173379378877822,0.11464485456307309,ST/MT Ratio (Expanding EWM)
AXP,Q3 2017,2017,Q3,2017-07-19,2017-06-19,0.7779109739805902,0.07304210903932266,0.0938952032847208,0.11053631943048292,ST/MT Ratio (Expanding EWM)
LLY,Q3 2017,2017,Q3,2017-07-25,2017-06-25,1.2213097181876773,0.19033604380299488,0.15584584398905613,0.16328000075172602,ST/MT Ratio (Expanding EWM)
LMT,Q3 2017,2017,Q3,2017-07-18,2017-06-18,0.8980693411563286,0.07997664911137915,0.08905397996150663,0.10041550388740092,ST/MT Ratio (Expanding EWM)
LUV,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.234573734092315,0.25653868062799157,0.20779534955569443,0.1484990390831488,ST/MT Ratio (Expanding EWM)
FDX,Q3 2017,2017,Q3,2017-09-19,2017-08-20,1.0602638588415232,0.12889299512133104,0.12156690435733938,0.12656682604696637,ST/MT Ratio (Expanding EWM)
UPS,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.4862552592973552,0.2231024679300105,0.15011046489785668,0.10483380711487954,ST/MT Ratio (Expanding EWM)
CRM,Q3 2017,2017,Q3,2017-08-22,2017-07-23,0.8795409945382652,0.11298613484174556,0.1284603395900383,0.14475129511952542,ST/MT Ratio (Expanding EWM)
PNC,Q3 2017,2017,Q3,2017-07-14,2017-06-14,0.9114329586405444,0.12920002842681724,0.14175483473795664,0.15003595770399897,ST/MT Ratio (Expanding EWM)
AAL,Q3 2017,2017,Q3,2017-07-28,2017-06-28,0.8706624755526965,0.19831415251896656,0.22777385966137653,0.237015737717289,ST/MT Ratio (Expanding EWM)
ABT,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.2021488926337514,0.16020261939502883,0.13326354195947043,0.10515927689542626,ST/MT Ratio (Expanding EWM)
NRG,Q3 2017,2017,Q3,2017-08-03,2017-07-04,0.7653431056700576,0.5218309619777002,0.6818261745767441,0.2868869693480014,ST/MT Ratio (Expanding EWM)
SCHW,Q3 2017,2017,Q3,2017-07-18,2017-06-18,0.7920334831726529,0.14568215885996358,0.183934343629519,0.22523184609312102,ST/MT Ratio (Expanding EWM)
TMUS,Q3 2017,2017,Q3,2017-07-19,2017-06-19,1.1031774955288984,0.1774083070524444,0.1608157415932322,0.16504540570046822,ST/MT Ratio (Expanding EWM)
DHR,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.286965401021778,0.16602796304396575,0.1290073244487761,0.11166622424693108,ST/MT Ratio (Expanding EWM)
EOG,Q3 2017,2017,Q3,2017-08-01,2017-07-02,1.2149546685089796,0.2707699348803859,0.22286422851700388,0.20841427927425346,ST/MT Ratio (Expanding EWM)
AET,Q3 2017,2017,Q3,2017-08-03,2017-07-04,1.3398941780772935,0.16175286386760104,0.1207206259375732,0.09559740176174916,ST/MT Ratio (Expanding EWM)
EQT,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.9878507923034764,0.3601133041835034,0.36454220312339786,0.4582528992076141,ST/MT Ratio (Expanding EWM)
ALXN,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.7222252242515811,0.2412068629860495,0.33397734513635197,0.43999685016900025,ST/MT Ratio (Expanding EWM)
MDLZ,Q3 2017,2017,Q3,2017-08-02,2017-07-03,1.1594517159108646,0.12856425929776366,0.11088366814547654,0.11754098696876816,ST/MT Ratio (Expanding EWM)
COF,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.5803153466955548,0.44837896443626724,0.28372752651793787,0.15486125053917954,ST/MT Ratio (Expanding EWM)
ADBE,Q3 2017,2017,Q3,2017-09-19,2017-08-20,1.346880109881221,0.222608033177307,0.1652767989846835,0.13913990062646414,ST/MT Ratio (Expanding EWM)
GD,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.5636393736528866,0.2574862846902998,0.16467114414545267,0.09113308340054666,ST/MT Ratio (Expanding EWM)
KHC,Q3 2017,2017,Q3,2017-08-03,2017-07-04,0.8406214029581146,0.08943977259404182,0.10639721077682138,0.12458694246178868,ST/MT Ratio (Expanding EWM)
DE,Q3 2017,2017,Q3,2017-08-18,2017-07-19,1.1975342501723745,0.2508017982610509,0.20943183731484108,0.1882094565865389,ST/MT Ratio (Expanding EWM)
TMO,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.2309915109835936,0.15914511914112237,0.12928206061629244,0.11799259868824105,ST/MT Ratio (Expanding EWM)
AIG,Q3 2017,2017,Q3,2017-08-02,2017-07-03,1.077572787691105,0.11686325853071577,0.10845045445247044,0.11325309827228626,ST/MT Ratio (Expanding EWM)
VLO,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.2319268340871778,0.2223809735834616,0.18051475739485737,0.18924556074720245,ST/MT Ratio (Expanding EWM)
CL,Q3 2017,2017,Q3,2017-07-21,2017-06-21,1.0050884051310078,0.1598552575686796,0.15904596725284414,0.194838971182797,ST/MT Ratio (Expanding EWM)
HUM,Q3 2017,2017,Q3,2017-08-02,2017-07-03,1.459074912031495,0.2904905654906139,0.19909228998129982,0.13837338205799615,ST/MT Ratio (Expanding EWM)
SHW,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.041703092700227,0.1342658933989242,0.1288907504833166,0.1356588929546175,ST/MT Ratio (Expanding EWM)
APC,Q3 2017,2017,Q3,2017-07-24,2017-06-24,1.1728402018736497,0.38775604031196037,0.3306128487858002,0.30276910786121086,ST/MT Ratio (Expanding EWM)
EXPE,Q3 2017,2017,Q3,2017-07-27,2017-06-27,1.4033075877302343,0.2890304124579489,0.20596369248272806,0.1889473593097905,ST/MT Ratio (Expanding EWM)
KR,Q3 2017,2017,Q3,2017-09-08,2017-08-09,1.094564534092892,0.43247293617680654,0.3951095825841037,0.38115366406829054,ST/MT Ratio (Expanding EWM)
SNAP,Q3 2017,2017,Q3,2017-08-10,2017-07-11,1.3801649800073692,0.8954765544500625,0.6488184872255498,0.5588931436822142,ST/MT Ratio (Expanding EWM)
BLK,Q3 2017,2017,Q3,2017-07-17,2017-06-17,1.3333814314016126,0.17108396889172625,0.1283083481310278,0.08718164111002646,ST/MT Ratio (Expanding EWM)
NEE,Q3 2017,2017,Q3,2017-07-26,2017-06-26,1.029026147149391,0.12038269718033238,0.1169870148720872,0.11145292123663378,ST/MT Ratio (Expanding EWM)
BK,Q3 2017,2017,Q3,2017-07-20,2017-06-20,1.1919695316146357,0.15484564452931757,0.12990738472951105,0.09568452327531682,ST/MT Ratio (Expanding EWM)
MET,Q3 2017,2017,Q3,2017-08-02,2017-07-03,1.7040297999975678,0.5838523858123932,0.3426303846407067,0.1665465255374968,ST/MT Ratio (Expanding EWM)
BDX,Q3 2017,2017,Q3,2017-08-03,2017-07-04,0.7767485749731464,0.0888130152247885,0.11433946335576982,0.13841335742305882,ST/MT Ratio (Expanding EWM)
MCK,Q3 2017,2017,Q3,2017-07-27,2017-06-27,0.747992019031733,0.13137594584521817,0.17563816525112502,0.2258373101790075,ST/MT Ratio (Expanding EWM)
PKG,Q3 2017,2017,Q3,2017-07-26,2017-06-26,0.9664679096651315,0.13954678484731206,0.14438843075054938,0.15340956182652302,ST/MT Ratio (Expanding EWM)
NOW,Q3 2017,2017,Q3,2017-07-26,2017-06-26,0.9148761780629833,0.18374286450467842,0.2008390522242114,0.2125894391059009,ST/MT Ratio (Expanding EWM)
BBY,Q3 2017,2017,Q3,2017-08-29,2017-07-30,1.2790016517027738,0.5837384918540094,0.45640167162947803,0.41987037651409387,ST/MT Ratio (Expanding EWM)
AAP,Q3 2017,2017,Q3,2017-08-15,2017-07-16,1.5304431366253175,1.0324195343580975,0.6745886270787035,0.4123391909619298,ST/MT Ratio (Expanding EWM)
KMI,Q3 2017,2017,Q3,2017-07-19,2017-06-19,1.2858268183466746,0.26473997982997016,0.20589085252582828,0.18663613368483456,ST/MT Ratio (Expanding EWM)
GIS,Q3 2017,2017,Q3,2017-09-20,2017-08-21,1.4354267373903928,0.3414356815599779,0.23786353748761033,0.1341394722109998,ST/MT Ratio (Expanding EWM)
